religious_id,name,religion,denomination,building_type,street,housenumber,postcode,suburb,city,operator,website,contact_phone,contact_email,wheelchair_accessible,service_times,opening_hours,heritage,historic,latitude,longitude,source
54045825,Dorfkirche Alt-Heiligensee,christian,protestant,church,Alt-Heiligensee,44A,13503,,Berlin,,https://www.kirche-heiligensee.de/?p=5000,,,,,,4,,52.6077969,13.212944848875129,
54233565,Waldkirche,christian,lutheran,church,Stolpmünder Weg,35-43,13503,Heiligensee,Berlin,,https://www.kg-heiligensee.de/,,,,,,,,52.62659865,13.2364886077732,
54416123,Matthias-Claudius-Gemeinde,christian,protestant,church,Schulzendorfer Straße,19-21,13503,,Berlin,,https://kto-mcg.de/ev-kg-matthias-claudius,,,yes,,PH Mo 09:00-11:00 off; We 16:30-18:00 off; Th 09:00-11:00 off,,,52.6135999,13.2406921875252,
54416178,St. Marien Maternitas,christian,catholic,yes,Schulzendorfer Straße,74-78,13503,Heiligensee,Berlin,,,,,yes,,,,,52.61312045,13.230393042282232,Geoportal Berlin / Hauskoordinaten
54633597,St. Johannes Evangelist,christian,roman_catholic,church,Waldstraße,11,12487,,Berlin,,,,,no,,,,,52.4459976,13.509706286667594,
57042813,Dorfkirche Karow,christian,protestant,church,Alt-Karow,14,13125,Karow,Berlin,,http://www.kirche-karow.de,,,limited,,,,,52.611923399999995,13.484077703061192,
57388231,Christ Embassy Church,christian,,church,Bandelstraße,40,10559,Moabit,Berlin,,http://www.christembassyberlin.org,,,limited,,,,,52.52734595,13.349324790584976,
57977188,Lutherkirche,christian,protestant,yes,Hielscherstraße,31,13158,Wilhelmsruh,Berlin,,,,,yes,,,4,,52.58772865,13.367262166924569,Geoportal Berlin / Hauskoordinaten
58608090,St. Hedwigs-Kathedrale Berlin,christian,roman_catholic,cathedral,Hinter der Katholischen Kirche,3,10117,Mitte,Berlin,,,+49 30 30877980,,yes,"Mo-Fr 08:00,18:00; Sa 08:00,19:00; Su 08:00,10:00,12:00,18:00",Mo-Sa 10:00-17:00; Su 13:00-17:00; PH off,yes,church,52.515752500000005,13.39484565308057,
58699493,Dorfkirche Blankenfelde,christian,protestant,yes,,,,,,,,,,limited,,,,,52.618882,13.3896763382792,Geoportal Berlin / Hausumringe
59644118,Ev. Kirchengemeinde  in der Gropiusstadt / Familienzentrum Apfelsinenkirche,christian,protestant,yes,Joachim-Gottschalk-Weg,41,12353,Gropiusstadt,Berlin,,https://kirche-gropiusstadt.de,,,,,,,,52.42315345,13.477814697840579,
59876748,Omar-Ibn-Al-Khattab-Moschee,muslim,sunni,mosque,Wiener Straße,1-6,10999,Kreuzberg,Berlin,AICP,,,,yes,,,,,52.4988068,13.426834238715092,
60774887,Ev. Kirchengemeinde Waidmannslust,christian,protestant,yes,Bondickstraße,76,13469,Waidmannslust,Berlin,,,,,,,,4,,52.6034272,13.31336365644356,Geoportal Berlin / Hausumringe
62078068,St. Jakob von Sarug,christian,syriac_orthodox,church,,,10785,,Berlin,,,,,limited,,,,,52.50252395,13.364416299742077,
64219574,Akebulan-Globale Mission,christian,pentecostal,yes,Räuschstraße,37,13509,Borsigwalde,Berlin,,,,,,,,,,52.585450449999996,13.299850949999993,
67751848,Kapelle / Seelsorge,christian,,chapel,Mittelallee,12,13353,Wedding,Berlin,,,,,yes,,,,,52.542414449999995,13.34587345013323,
68196134,Pfarrkirche St. Hildegard,christian,roman_catholic,church,Senheimer Straße,,13465,,Berlin,,https://www.st-franziskus-berlin.de/,,,yes,,,4,,52.63940795,13.291881172793012,
68647307,Heilig Kreuz-Kirche,christian,protestant,church,Zossener Straße,65,10961,Kreuzberg,Berlin,,https://www.heiligkreuzpassion.de/,,,yes,,,4,,52.496388100000004,13.396018862500002,
69864203,Neuapostolische Kirche Berlin - Charlottenburg,christian,new_apostolic,church,Wernigeroder Straße,10,10589,Charlottenburg,Berlin,,,,,,Su 09:30; We 19:30,,,,52.52477775,13.312109237624071,
70910938,Christuskirche,christian,methodist,church,Dieffenbachstraße,39,10967,Kreuzberg,Berlin,,https://www.emk-kreuzberg.de/,,,yes,"Sonntags, 11 Uhr",,,,52.49192545,13.420177239659226,
71089570,Melanchthon,christian,protestant,church,Planufer,83-84,10967,Kreuzberg,Berlin,,https://evkgk.de/page/3846/melanchthon-kirche,,,no,,,,,52.4946554,13.413637438155536,
73549794,Dorfkirche Blankenburg,christian,lutheran,church,Alt-Blankenburg,17,13129,Blankenburg,Berlin,,https://www.kirche-blankenburg.de/,,,,Su 10:00,,,,52.593079,13.453832108279371,
74194618,Friedenskirche,christian,protestant,yes,Dietzgenstraße,19,13156,Niederschönhausen,Berlin,,https://www.friedenskirche-nordend.de/,,,limited,Su 11:00,,4,,52.58175445,13.403811474846815,Geoportal Berlin / Hauskoordinaten
74276969,Neuapostolische Kirche,christian,,yes,Freiherr-vom-Stein-Straße,30,13467,Hermsdorf,Berlin,,,,,,,,,,52.614358249999995,13.304125790074862,Geoportal Berlin / Hauskoordinaten
74817473,Katholisches Pfarramt Christkönig,christian,catholic,church,Zabel-Krüger-Damm,219,13469,Lübars,Berlin,Katholische Kirchengemeinde Pfarrei St. Franziskus - Reinickendorf Nord,https://www.st-franziskus-berlin.de/gemeinden/christkoenig,,,,Sa 18:00; Su 09:30; We 09:00; Fr 18:00-19:00,,,,52.617280050000005,13.35168689255985,Geoportal Berlin / Hauskoordinaten
76884754,Salvatorkirche,christian,catholic,yes,,,,,,,http://www.karl-borromaeus.de/gemeinde.html,,,,,,,,52.47990245,13.293696898015247,
78224053,IGMG Medine Moschee Berlin,muslim,,mosque,Finsterwalder Straße,4,13435,Märkisches Viertel,Berlin,IGMG – Islamische Gemeinschaft Milli Görüs Ortsverein Wittenau – Medine Moschee e.V.,https://medine.berlin-igmg.de/,,,,,,,,52.596486,13.339561795881115,Geoportal Berlin / ALKIS Berlin - Gebäude
78372700,Grunewaldkirche,christian,protestant,church,Bismarckallee,28B,14193,Grunewald,Berlin,,,,,,,,4,,52.484982349999996,13.273733402375811,Geoportal Berlin / Hauskoordinaten
78391769,Friedhofskapelle,christian,protestant,chapel,,,,,,,,,,no,,,4,,52.4945273,13.534089412455032,
78392503,Kirche Jesu Christi der Heiligen der Letzten Tage Gemeinde Dahlem,christian,mormon,church,Pacelliallee,23,14195,Dahlem,Berlin,,,,,limited,,,,,52.46504645,13.287843731505816,
78579790,Dorfkirche Schmargendorf,christian,protestant,church,Kirchstraße,15-16,14199,Schmargendorf,Berlin,,,,,,Fr 18:00,,4,,52.473820599999996,13.293988960614177,
79173619,Friedhofskapelle Falkenberg,christian,lutheran,chapel,,,,,,,,,,,,,,,52.5704645,13.537511250000001,
79298689,Evangelisch-Freikirchliche Gemeinde,christian,baptist,church,Königstraße,66,14109,Wannsee,Berlin,,https://baptisten-wannsee.de/,,,,Su 10:00,,,,52.4200828,13.1665007545,Geoportal Berlin / Hauskoordinaten
79406037,Neuapostolische Kirche,christian,new_apostolic,church,Warnemünder Straße,3,14199,Schmargendorf,Berlin,,,,,yes,,,,,52.47432825,13.290883270251307,
82097547,Sankt-Bernhard-Kirche,christian,catholic,church,Königin-Luise-Straße,33,14195,Dahlem,Berlin,,,,,,,,4,,52.4583454,13.294224073805903,
82913740,Russische Orthodoxe Kirche “Schutz der Gottesmutter” Berlin,christian,russian_orthodox,church,Wintersteinstraße,24,10587,Charlottenburg,Berlin,,,+49 30 68835722,,,Su 09:40; Sa 17:00,,,,52.519897400000005,13.307187236191204,
83092707,Katholisch-Apostolische Kirche,christian,catholic_apostolic,church,Wilmsstraße,11,10961,Kreuzberg,Berlin,,,,,,,,4,,52.494816799999995,13.405584624283275,
83292310,Dorfkirche Alt-Wittenau,christian,protestant,church,Alt-Wittenau,64A,13437,Wittenau,Berlin,Evangelische Kirchengemeinde Alt-Wittenau,,+49 30 43721262,,yes,Su 10:00,,4,,52.5922701,13.32544267502994,
87578804,Auferstehungskirche,christian,methodist,church,Kaiser-Friedrich-Straße,87,10585,Charlottenburg,Berlin,,,,,,,,,,52.51422045,13.301910477842036,
87636266,Friedenskirche,christian,baptist,residential,Bismarckstraße,40,,,,,https://www.die-friedenskirche.de/,,,yes,Su 10:00,,4,,52.5125527,13.30654607193757,
87646455,Adventgemeinde,christian,seventh_day_adventist,yes,Schloßstraße,6,14059,Charlottenburg,Berlin,,,,,,,,,,52.5169994,13.295566880698194,
92868719,Andreas-Kirche,christian,protestant,church,Lindenstraße,2,14109,Wannsee,Berlin,Evangelische Kirchengemeinde Wannsee,,+49 30 805 1650,wannseebote@kirchengemeinde-wannsee.de,no,,,4,,52.4251637,13.154149923545148,
93584779,Evangelische Kirchengemeinde Berlin-Johannisthal,christian,protestant,yes,Sterndamm,94,12487,Johannisthal,Berlin,,,,,,,,,,52.444658200000006,13.502973967974597,
93995149,Ev. Kirchengemeinde Epiphanien,christian,,yes,,,,,,,,,,limited,,,,,52.513127850000004,13.284816003188599,
94455737,Kirche Neu-Westend,christian,lutheran,church,Eichenallee,49,,,,,,,,yes,,,4,,52.517846649999996,13.26309971546393,
96133002,St. George’s Church,christian,anglican,church,Badenallee,16,14052,Westend,Berlin,,https://www.stgeorgesberlin.de/,,,,,,4,,52.51237725,13.258593262139428,Geoportal Berlin / Hauskoordinaten
96135756,Katholische Kirchengemeinde Heilig Geist,christian,catholic,yes,Bayernallee,28,14052,,Berlin,,https://www.heiliggeist-berlin.de/,,,yes,,,,,52.5133764,13.256644637211828,
96143069,Königreichssaal Jehovas Zeugen,christian,jehovahs_witness,kingdom_hall,,,,,Berlin,,https://www.jw.org/de/,,,,"Tu, Th 19:00-20:45, Sa 10:00-11:45, 14:00-14:45",,,,52.50993485,13.267134117911056,
96855248,Friedenskirche,christian,protestant,church,Tannenbergallee,6,14055,Westend,Berlin,,https://www.friedensgemeinde.berlin/,,,,,,4,,52.505279200000004,13.253346352202827,Geoportal Berlin / Hauskoordinaten
97000110,Erlöserkirche,christian,protestant,church,Wikingerufer,9,10555,Moabit,Berlin,,https://www.ev-gemeinde-tiergarten.de/page/8/erl%C3%B6serkirche,+49303912217,,,"We 11:00 - 13:00, Fr 17:00 - 19:00",,4,,52.522316000000004,13.330293830027294,
97022774,,christian,new_apostolic,church,Gartenfelder Straße,53a,13599,Siemensstadt,Berlin,,,,,,We 19:30; Su 09:30,,,,52.545544899999996,13.250317914722523,
97406608,Elias Kuppelsaal,christian,protestant,chapel,,,,,,,https://ekpn.de/,,,yes,,,,,52.5405369,13.420294929154727,
97715912,Maria-Frieden-Kirche,christian,roman_catholic,church,Kaiserstraße,27-29,12105,Mariendorf,Berlin,,,,,,,,4,,52.445059900000004,13.383880164050055,
98167034,Friedhofskapelle,christian,,chapel,,,,,,,,,,,,,,,52.4987369,13.285068918453396,
98210110,Adventgemeinde Berlin-Neukölln,christian,seventh_day_adventist,yes,,,,,,,https://adventgemeinde-an-der-hasenheide.de/,,,no,,,,,52.482783850000004,13.422908416235883,
98496965,Sankt Konrad,christian,syriac_orthodox,church,Rubensstraße,76,12157,,Berlin,Syrisch-Orthodoxe Kirche von Antiochien Gemeinde Mor Dodo Berlin e.V.,,,,,,,4,,52.4684332,13.343445757342614,
98599387,Evangelisch-Lutherische Kirche,christian,lutheran,church,Annenstraße,53,10179,Mitte,Berlin,,,+49 30 2785102,,limited,,,,,52.50688755,13.415503941913446,
98644584,St. Johannes-Evangelist-Kirche,christian,lutheran;rum-orthodox,church,Auguststraße,90,10117,Mitte,Berlin,,,,,no,,,4,,52.526210899999995,13.39063392479596,
101290098,Friedenskirche,christian,methodist,yes,Handjerystraße,52,12161,Friedenau,Berlin,,,,,,,,,,52.46924055,13.329280984176076,
101371374,Nathanaelkirche,christian,protestant,church,,,12157,,Berlin,,,,,limited,,,4,,52.4672207,13.34525111549311,
105060262,Katholisch-Apostolische Kirche,christian,catholic_apostolic,church,Ackerstraße,15,13585,,Berlin,,,,,,,,4,,52.54661375,13.196707388044207,Geoportal Berlin / Hausumringe
105543009,St. Markus,christian,catholic,church,Am Kiesteich,50,13589,Falkenhagener Feld,Berlin,,,,,yes,,,4,,52.54899165,13.163550345150014,
105543380,Evangelische Jeremia-Kirchengemeinde,christian,protestant,church,Siegener Straße,50,13583,Falkenhagener Feld,Berlin,,https://www.ev-jeremia-gemeinde.de/,,,limited,,,,,52.5467154,13.177665520809857,Geoportal Berlin / Hauskoordinaten
105807837,Katholisch-Apostolische Gemeinde,christian,catholic_apostolic,church,Mühsamstraße,,10249,,Berlin,,,,,,,,,,52.520173400000004,13.44871652563515,
105810910,Mater Dolorosa,christian,roman_catholic,church,Greifswalder Straße,18A,10405,Prenzlauer Berg,Berlin,,,+49 30 4230200,,,,,4,,52.530473,13.427686220154573,http://www.erzbistumberlin.de/wir-sind/pfarrgemeinden/kirchen-und-gottesdienstsuche/detail/adresse/mater_dolorosa_im_katharinenstift/map/50/
106483613,Freie Evangelische Gemeinde,christian,protestant,church,,,,,,,,,,no,,,,,52.5326647,13.34571933640475,Geoportal Berlin / ALKIS
106483932,Sankt Paulus,christian,roman_catholic,church,,,,,Berlin,,,,,yes,,,4,,52.528023399999995,13.335188527007029,
106547553,Stephanuskirche,christian,protestant,church,Prinzenallee,39,13359,Gesundbrunnen,Berlin,,https://www.kirche-berlin-nordost.de/page/224/der-panke,,,limited,,,4,,52.558746549999995,13.386991705494504,
106818297,Passionskirche,christian,protestant,church,Marheinekeplatz,1,10961,,Berlin,,https://www.akanthus.de/de/,,,yes,,,,,52.48948105,13.397182238768197,
108243577,St. Josef,christian,catholic,church,Behaimstraße,33,13086,Weißensee,Berlin,,,,,no,,,,,52.550870399999994,13.446482624692841,Geoportal Berlin / Hauskoordinaten
108623090,Tabor-Kirche,christian,protestant,church,Taborstraße,17,10997,Kreuzberg,Berlin,,,,,limited,,Mo-Tu 09:00-13:00; We 16:00-19:00; Fr 10:00-13:00; Su 13:00-18:00,4,,52.496757200000005,13.44623455366493,
108726674,Martin-Luther-Kirche,christian,protestant,church,Fuldastraße,50,12045,Neukölln,Berlin,,https://www.mlg-neukoelln.de/,,,yes,,,,,52.4843168,13.436116360988851,
108994814,Kirche Staaken-Gartenstadt,christian,protestant,church,,,,,,Evangelische Kirchengemeinde Staaken-Gartenstadt,,+49 30 3662175,,,,,,,52.54119905,13.14548565613595,
109329985,Die Heilsarmee Berlin-Südwest,christian,,church,Fregestraße,12,12159,Friedenau,Berlin,,https://www.heilsarmee.de/berlinsuedwest,,,,,,,,52.47001555,13.336566861927395,
109935043,St. Lukas-Kirche,christian,protestant,church,Bernburger Straße,4-5,10963,Kreuzberg,Berlin,Berliner Stadtmission,,+49 30 6919000,gemeinde-kreuzberg@berliner-stadtmission.de,no,,,4,,52.505122150000005,13.380176127757949,
109937406,Gemeindezentrum Am Fennpfuhl,christian,protestant,church,Paul-Junius-Straße,75,10369,,Berlin,Evangelische Kirchengemeinde Lichtenberg,,,,yes,,,,,52.52900185,13.477451088213005,
111223193,Landeskirchliche Gemeinschaft Radeland,christian,evangelical,yes,Radelandstraße,6,13589,Hakenfelde,Berlin,,http://lkg-radeland.de/,,,,Su 10:00,,,,52.55583195,13.1939921233738,
112089238,Zuversichtskirche,christian,protestant,yes,,,,,,Evangelische Kirchengemeinde zu Staaken,,,,limited,,,,,52.5335229,13.149775770403163,
112679417,St. Maria Magdalena,christian,catholic,yes,Platanenstraße,20,13156,Niederschönhausen,Berlin,,,,,no,,,,,52.584703250000004,13.394690390217622,Geoportal Berlin / Hausumringe
113423769,Christuskirche Kreuzberg,christian,protestant,church,Hornstraße,7-8,10963,Kreuzberg,Berlin,,,,,,closed,,,,52.4945393,13.381593430700104,
114002281,Jesu Christi der Heiligen der letzten Tage,christian,mormon,yes,Kolibriweg,16-18,12351,Buckow,Berlin,,https://www.kirche-jesu-christi.org/,,,,,,,,52.43662245,13.453157245936692,
114284931,Evangelisches Gemeindezentrum Hellersdorf,christian,protestant,church,Glauchauer Straße,7,12627,Hellersdorf,Berlin,,https://www.ev-kirche-hellersdorf.de/,,,,,,,,52.52873755,13.605722856527382,
114431793,Katholisch-Apostolische Gemeinde Berlin-West,christian,catholic_apostolic,church,Pohlstraße,81,10785,,Berlin,,,,,,,,,,52.500937199999996,13.361285065067035,
115413105,,christian,,yes,,,,,,,,,,,,,,,52.55591575,13.178192409744739,
116433524,St. Judas-Thaddäus-Kirche,christian,catholic,yes,Bäumerplan,1;3;5,12101,Tempelhof,Berlin,,,,,,,,4,,52.4798091,13.375993652000497,
117188502,Evangelisch Freikirchliche Gemeinde - Staaken,christian,baptist,church,,,,,,,https://www.baptisten-staaken.de/,,,,Su 10:00,,,,52.538663,13.151885024644544,
117458817,Herz-Jesu-Kirche,christian,roman_catholic,church,Riemeisterstraße,2,14169,Zehlendorf,Berlin,,https://www.herzjesuberlin.de/,,,yes,"Su 9:00,10:30",08:00-18:00,4,,52.4394346,13.261641442391305,
117765489,Dorfkirche Gatow,christian,protestant,church,Alt-Gatow,32,14089,Gatow,Berlin,Evangelische Dorfkirchengemeinde Gatow,,+49 30 3618095,gemeindebuero@dorfkirche-gatow.de,,,,4,,52.4865142,13.181645233982035,
117862929,Petrus-Kirche,christian,protestant,church,,,,,,,https://www.nikolai-spandau.de/page/2088/petrus-kirche,,,,,,,,52.5306833,13.204838384884777,
118398165,Dorfkirche Rahnsdorf,christian,protestant,church,,,,,,,http://www.ev-kirche-rahnsdorf.de/,,,no,,,4,,52.430586399999996,13.688608103119858,
118610190,Heilige Dreifaltigkeit,christian,roman_catholic,church,Böcklinstraße,8,10245,,Berlin,,https://www.st-mauritius.berlin/,,,no,,,4,,52.506430699999996,13.466368361966056,http://www.stadtentwicklung.berlin.de/denkmal/denkmalliste;https://www.st-mauritius.berlin/gottesdienste/
118681465,Baptistengemeinde Berlin,christian,baptist,church,Feuerbachstraße,50,12163,Steglitz,Berlin,,,,,,,,,,52.464068749999996,13.33660409308943,Geoportal Berlin / Hausumringe
119398756,,christian,,yes,,,,,,,,,,yes,,,,,52.48117555,13.316805375686814,
122684049,Dorfkirche Altstaaken,christian,protestant,church,Nennhauser Damm,72,13591,Staaken,Berlin,,,,,limited,Su 10:00,,4,,52.53088285,13.140220800436456,Geoportal Berlin / Hausumringe
123800780,Katholische Kirchengemeinde Sankt Stephanus,christian,catholic,church,,,,,,,http://www.sankt-stephanus-haselhorst.de,,,,Tu 18:00; Th 9:00; Fr 18:00; Su 10:30,,,,52.542154,13.242888023127747,
123800793,Christus-Kirche,christian,baptist,church,Riensbergstraße,43,13599,Haselhorst,Berlin,,https://www.weil-gott-dich-liebt.de/,,,,Su 15:00,,,,52.5428125,13.241553819666667,
127232227,Evangelische Freikirche Berlin Johannisthal,christian,mennonite,church,,,,,,,,,,yes,,,,,52.43979555,13.497286410426957,
128110858,Evangelisch-Freikirchliche Gemeinde Berlin-Hasenheide,christian,evangelical,yes,Hasenheide,21,10967,Kreuzberg,Berlin,,https://gemeinde-hasenheide.de,,,,,,,,52.488252849999995,13.418751882608714,
129737867,Danielkirche,christian,protestant,yes,,,,,,,,,,yes,,,,,52.494244,13.308640770569665,
129764630,Dorfkirche Rudow,christian,protestant,church,Köpenicker Straße,175,12355,Rudow,Berlin,,https://www.kirche-rudow.de/,,,yes,,,4,,52.41837554999999,13.497636571038605,Geoportal Berlin / Hauskoordinaten
129787298,Dreieinigkeitskirche,christian,protestant,church,Lipschitzallee,7,12351,Gropiusstadt,Berlin,,https://www.3einigkeit.de/,,,yes,,,4,,52.43157655,13.473272407123481,
130062556,Philippuskirche,christian,protestant,church,Stierstraße,17-19,12159,Friedenau,Berlin,,,,,yes,,,,,52.4743579,13.337091200921051,
130637481,Vaterunser-Kirche,christian,protestant,church,,,,,,,https://www.vaterunsergemeinde.de/,,,,,,yes,,52.478983549999995,13.32129809740473,
131239332,Bruder-Klaus-Kirche,christian,roman_catholic,yes,Bruno-Taut-Ring,9d,12359,Britz,Berlin,,,,,,,,,,52.4400496,13.447826379461944,
131408927,Gemeinde Historischer Siebenten-Tags-Adventisten,christian,seventh_day_adventist,church,Isarstraße,8,12053,Neukölln,Berlin,Missionsgesellschaft zur Erhaltung und Förderung adventistischen Glaubensgutes e.V.,,,,,"Sa 10:00-12:00,16:30-18:00 ""öffentliche Gottesdienste: Bibelstudium"", Sa 12:00-14:00 ""öffentl. Gottesdienste: Predigt""; We 18:00-19:00 ""Gebetsversammlung""",,,,52.48002275,13.431676261523574,
132876050,Kapelle des Georgen-Parochial-Friedhof III,christian,protestant,chapel,,,,,,,,,,,,,,,52.5555998,13.444475164336493,
133896347,Evangelisch-Freikirchliche Gemeinde Berlin-Tempelhof,christian,baptist,yes,Borussiastraße,54-55,12099,Tempelhof,Berlin,,http://www.baptisten-tempelhof.de/,,,yes,Su 10:00,,,,52.467343299999996,13.38637047168784,
135402574,Al Torath e.V. Moschee und Islamisches Kulturzentrum,muslim,shia,church,,,,,,,,,,,,,,,52.46536065,13.377196434400107,
137010403,Marien-Kapelle,christian,catholic,chapel,,,,,,,,,,,,,4,,52.526111650000004,13.397230823329403,
137514699,Landeskirchliche Gemeinschaft (LKG) Eben-Ezer Berlin-Lichterfelde,christian,protestant,chapel,,,,,,,,,,,,,,,52.41282925,13.31181444189297,
137930299,Königreichssaal Jehovas Zeugen,christian,jehovahs_witness,yes,Königsberger Straße,37,12207,Lichterfelde,Berlin,,https://www.jw.org/de/,,,no,"Tu-Fr 19:00-20:45, Su 10:00-11:45, 14:00-15:45, 17:00-18:45",,,,52.4292219,13.321455417407407,
139162507,"Katholische Kirche Maria, Königin des Friedens",christian,roman_catholic,church,Oberfeldstraße,58-60,12683,Biesdorf,Berlin,,,,,limited,,,,,52.526533549999996,13.556577531490758,
142835178,Kreuzkirche,christian,protestant,church,Albrecht-Dürer-Straße,34,12623,Mahlsdorf,Berlin,,https://www.kirche-mahlsdorf.de/Standorte/kreuzkirche,,,,Su 10:30,,4,,52.52089865,13.62826533125,
143861005,St. Annen,christian,roman_catholic,church,,,,,,,,,,limited,,,,,52.44859305,13.313126678302343,
145721239,Sankt Marien,christian,lutheran,church,Riemeisterstraße,10,14169,Zehlendorf,Berlin,,https://www.lutherisch.de/,,,limited,,,,,52.440504950000005,13.26140819375,Geoportal Berlin / k5_2012_sw_sued.zip
147587257,Evangelisch Freikirchliche Gemeinde Berlin Schöneberg,christian,baptist,yes,,,,,,,https://www.baptisten-schoeneberg.de/,,,yes,,,,,52.4831682,13.352567222024312,
148252446,St. Alfons,christian,roman_catholic,church,,,,,,,https://www.vomgutenhirten.de/,,,,,,,,52.4244689,13.368024462820355,
148369342,Svenska kyrkan i Berlin,christian,lutheran,church,Landhausstraße,27,10717,Wilmersdorf,Berlin,Svenska kyrkan,,,,,,,,,52.4878651,13.3290271227474,
148701880,Martin-Luther-Kirche,christian,protestant,church,Tulpenstraße,1,12203,Lichterfelde,Berlin,,,,,yes,Su 11:00,,,,52.44741755,13.302466025034146,
150809947,Bekenntniskirche,christian,protestant,church,Plesser Straße,4,12435,,Berlin,,http://www.bekenntniskirche.de/,,,no,,,4,,52.4893938,13.45200960755359,
151075260,Evangeliums-Christen-Gemeinde/ Zur alten Schäferei,christian,evangelical,church,Havelländer Ring,40,12629,Hellersdorf,Berlin,,https://ecg-berlin.de/,,,limited,,,,,52.541547300000005,13.595618105797987,
152495013,Pfarrkirche Altglienicke,christian,protestant,church,Köpenicker Straße,15,12524,Altglienicke,Berlin,,,,,,,,4,,52.4218542,13.53898728608264,Geoportal Berlin / Hauskoordinaten
152495111,,christian,protestant,chapel,Am Alten Friedhof,50,12524,Altglienicke,Berlin,,,,,,,,,,52.42113035,13.528736513983645,Geoportal Berlin / Hauskoordinaten
152892264,Aussegnungs-Kapelle,christian,lutheran,chapel,,,,,,,,,,,,,,,52.41135425,13.525856816214286,
153260639,Ernst-Moritz-Arndt-Gemeindeheim,christian,lutheran,church,,,,,,,,,,,Su 10:00,,,,52.4103158,13.559672248345525,
153523593,"Neuapostolische Kirche, Gemeinde Zehlendorf",christian,new_apostolic,church,Leo-Baeck-Straße,5,14165,Zehlendorf,Berlin,,,,,yes,,,,,52.421214750000004,13.259189217870077,
154558328,Maria-Hilf-Kirche,christian,roman_catholic,church,Cimbernstraße,2,12524,Altglienicke,Berlin,,,,,,,,,,52.41727125,13.54014428511279,
156817080,Philipp-Melanchthon Kapelle,christian,lutheran,church,Orchideenweg,,12357,Rudow,Berlin,,,,,,Su 11:00,,,,52.43505795,13.485670202144561,
156974319,Kirche Berlin-Wartenberg,christian,protestant,church,Falkenberger Chaussee,93,13059,Neu-Hohenschönhausen,Berlin,,https://kirche-berlin-malchow.de/wp2/,,,yes,,,,,52.56795985,13.516093267341773,
157840775,Rumänisch-Orthodoxe Kirche,christian,romanian_orthodox,church,Heerstraße,63,14055,Westend,Berlin,Parohia Ortodoxă Română Sfinții Arhangheli Mhail și Gavriil,,,,no,,,,,52.5075569,13.24933243616269,
161887384,Kirche am Hohenzollernplatz,christian,protestant,church,Hohenzollernplatz,202-203,10717,,Berlin,,https://www.hohenzollerngemeinde.de/,,,yes,,,4,,52.4942542,13.327134643518516,
162283745,Martin Luther Kapelle,christian,protestant,church,,,,,,,http://www.stadtkirche-koepenick.de/,,,,,,,,52.4680142,13.585399383361963,
162475983,Neuapostolische Kirche,christian,anglican,church,Zu den sieben Raben,12,12555,Köpenick,Berlin,,,,,yes,Su 10:00,,,,52.46315715,13.587952481141992,
162476056,Charlotte-Rose Haus,christian,evangelical,residential,Mahlsdorfer Straße,48-49,12555,Köpenick,Berlin,,,,,,,,,,52.46776955,13.587287948833858,
163216895,Werner-Sylten Kapelle,christian,protestant,chapel,,,,,,,,,,limited,,,,,52.4424963,13.566117336497646,
163952786,Nikolai-Kapelle,christian,protestant,yes,Grüne Trift,106B,12557,Köpenick,Berlin,,,,,,,,,,52.431236049999995,13.59084759704654,
164139991,Nordend,christian,protestant,yes,Schönhauser Straße,32,13158,Rosenthal,Berlin,,,,,yes,,,4,,52.593646699999994,13.398319363287673,Geoportal Berlin / Hauskoordinaten
166759604,St. Otto,christian,catholic,church,Heimat,67,14165,Zehlendorf,Berlin,,,,,limited,Sa 18:00; Su 11:00,08:00-18:00,,,52.42005435,13.262419139288092,
167958273,Hofkirche Köpenick,christian,baptist,chapel,Bahnhofstraße,9,12555,Köpenick,Berlin,Evangelisch-Freikirchliche Gemeinde Köpenick,https://www.hof-kirche.de/,,,yes,Su 10:00,,,,52.45489555,13.57752858401961,
168901479,St. Matthias,christian,roman_catholic,church,,,10781,,Berlin,,http://st-matthias-berlin.de/,,,yes,,,4,,52.4953571,13.354567593106687,
172448589,Ölberg-Kirche,christian,protestant,church,,,,,Berlin,,,,,yes,,,,,52.4947689,13.426741353251703,
172698801,Adventgemeinde Berlin-Mariendorf,christian,seventh_day_adventist,church,Hausstockweg,26,12107,Mariendorf,Berlin,,http://www.adventgemeinde-mariendorf.de/,,,no,,,,,52.43404765,13.393399335473234,
176223592,Christliches Gemeinde Zentrum,christian,pentecostal,yes,,,,,,,,,,,,,,,52.436605799999995,13.365391812736643,
176530167,Gemeindehaus Johannische Kirche,christian,,yes,Dorfstraße,2,12621,Kaulsdorf,Berlin,,,,,,,,4,,52.506298900000004,13.582242654733944,Geoportal Berlin / Hauskoordinaten
176530169,Neuapostolische Kirche,christian,,yes,Alt-Kaulsdorf,21,12621,Kaulsdorf,Berlin,,,,,,,,4,,52.5059487,13.58254178849424,Geoportal Berlin / Hauskoordinaten
180593810,Kirche Französisch Buchholz,christian,lutheran,church,Hauptstraße,58A,13127,Französisch Buchholz,Berlin,,,,,yes,Su 10:00-12:00,Su 14:00-17:00,,,52.60803055,13.433976671975806,Geoportal Berlin / Hauskoordinaten
