,religious_id,name,religion,denomination,institution_type,street,housenumber,postcode,website,phone_number,email,wheelchair_accessible,service_times,opening_hours,heritage,historic,geometry,geom_point,latitude,longitude,wikidata,wikipedia,address,denomination_std,district,neighborhood,neighborhood_id,district_id
556,123800793,Christus-Kirche,christian,baptist,church,Riensbergstraße,43,13599,https://www.weil-gott-dich-liebt.de/,,,,Su 15:00,,,,"POLYGON ((13.2416188 52.5429079, 13.2416367 52.5428884, 13.2416518 52.5428701, 13.2416906 52.5428772, 13.241724 52.5427972, 13.2415337 52.5427698, 13.2414501 52.5427414, 13.2413771 52.5428278, 13.2416188 52.5429079))",POINT (13.241553819666667 52.5428125),52.5428125,13.241553819666667,,,"Riensbergstraße, 43, Haselhorst, Berlin, 13599",baptist,Spandau,Haselhorst,0502,11005005
557,127232227,Evangelische Freikirche Berlin Johannisthal,christian,mennonite,church,,,,,,,yes,,,,,"POLYGON ((13.4974575 52.4395935, 13.4974985 52.4396627, 13.497479 52.439667, 13.4975276 52.4397491, 13.4975686 52.4397401, 13.4976526 52.4398818, 13.4975244 52.43991, 13.4974402 52.4399286, 13.4974363 52.4399221, 13.4970919 52.4399979, 13.4970875 52.4399905, 13.4970027 52.4400092, 13.4969113 52.439855, 13.4969956 52.4398364, 13.4969471 52.4397547, 13.496999 52.4397432, 13.4969546 52.4396683, 13.4972684 52.4395992, 13.4972872 52.439631, 13.4974575 52.4395935))",POINT (13.497286410426957 52.43979555),52.43979555,13.497286410426957,,,,mennonite,Treptow-Köpenick,Johannisthal,0904,11009009
558,128110858,Evangelisch-Freikirchliche Gemeinde Berlin-Hasenheide,christian,evangelical,place_of_worship,Hasenheide,21,10967,https://gemeinde-hasenheide.de,,,,,,,,"POLYGON ((13.418618 52.488435, 13.4185977 52.4881622, 13.418748 52.4881567, 13.4188904 52.4881515, 13.4189075 52.4883458, 13.4189514 52.4883435, 13.4189521 52.4883492, 13.4190946 52.4883464, 13.4191023 52.4884231, 13.418618 52.488435))",POINT (13.418751882608714 52.488252849999995),52.488252849999995,13.418751882608714,,,"Hasenheide, 21, Kreuzberg, Berlin, 10967",protestant,Friedrichshain-Kreuzberg,Kreuzberg,0202,11002002
559,129737867,Danielkirche,christian,protestant,place_of_worship,,,,,,,yes,,,,,"POLYGON ((13.3089265 52.4941885, 13.3087249 52.4940784, 13.308531 52.4942081, 13.3083861 52.4941918, 13.3083731 52.4942799, 13.308494 52.4942958, 13.3088153 52.494409, 13.3088984 52.4943322, 13.3088663 52.4943322, 13.308876 52.4943085, 13.3089265 52.4941885))",POINT (13.308640770569665 52.494244),52.494244,13.308640770569665,Q11722056,de:Daniel-Gemeindezentrum,,protestant,Charlottenburg-Wilmersdorf,Wilmersdorf,0402,11004004
560,129764630,Dorfkirche Rudow,christian,protestant,church,Köpenicker Straße,175,12355,https://www.kirche-rudow.de/,,,yes,,,4,,"POLYGON ((13.4974035 52.4182776, 13.4975634 52.4183041, 13.4975791 52.4182687, 13.4977904 52.4183037, 13.4977728 52.4183434, 13.4978137 52.4183502, 13.4977802 52.4184253, 13.497696 52.4184114, 13.4976787 52.4184504, 13.4975573 52.4184303, 13.497574 52.4183926, 13.4973675 52.4183585, 13.4974035 52.4182776))",POINT (13.497636571038605 52.41837554999999),52.41837554999999,13.497636571038605,Q1244671,de:Dorfkirche Rudow,"Köpenicker Straße, 175, Rudow, Berlin, 12355",protestant,Neukölln,Rudow,0804,11008008
561,129787298,Dreieinigkeitskirche,christian,protestant,church,Lipschitzallee,7,12351,https://www.3einigkeit.de/,,,yes,,,4,,"POLYGON ((13.4733255 52.4318487, 13.4736377 52.4317352, 13.4735573 52.4316527, 13.473526 52.4316634, 13.473459 52.4315962, 13.473356 52.431598, 13.47332 52.4315593, 13.4733498 52.4315477, 13.4734827 52.4314992, 13.47341 52.4314226, 13.473425 52.4314176, 13.4733575 52.4313474, 13.4733755 52.4313387, 13.4733391 52.4313019, 13.4733031 52.431314, 13.4732906 52.4313182, 13.4732821 52.4313103, 13.4732444 52.4313243, 13.4732523 52.4313323, 13.4731549 52.4313692, 13.4731903 52.4314062, 13.4732015 52.4314022, 13.4732387 52.4314393, 13.4732761 52.4314765, 13.4731544 52.4315205, 13.4732255 52.4315938, 13.4732635 52.4316331, 13.4732127 52.4316857, 13.473275 52.431753, 13.4732449 52.4317658, 13.4733255 52.4318487))",POINT (13.473272407123481 52.43157655),52.43157655,13.473272407123481,Q1257524,de:Dreieinigkeitskirche (Berlin-Gropiusstadt),"Lipschitzallee, 7, Gropiusstadt, Berlin, 12351",protestant,Neukölln,Gropiusstadt,0805,11008008
562,130062556,Philippuskirche,christian,protestant,church,Stierstraße,17-19,12159,,,,yes,,,,,"POLYGON ((13.3369465 52.4743045, 13.3369749 52.4743014, 13.3371857 52.4742783, 13.3373075 52.4744113, 13.3371892 52.4745413, 13.3369799 52.47452, 13.3369425 52.4745162, 13.3369006 52.4744125, 13.3369465 52.4743045))",POINT (13.337091200921051 52.4743579),52.4743579,13.337091200921051,Q2793824,de:Philippus-Kirche (Berlin-Friedenau),"Stierstraße, 17-19, Friedenau, Berlin, 12159",protestant,Tempelhof-Schöneberg,Friedenau,0702,11007007
563,130637481,Vaterunser-Kirche,christian,protestant,church,,,,https://www.vaterunsergemeinde.de/,,,,,,yes,,"POLYGON ((13.3211345 52.4789703, 13.3211678 52.4789703, 13.3211679 52.4789576, 13.3212544 52.4789022, 13.3213756 52.4789029, 13.3214619 52.4789539, 13.3214624 52.47903, 13.3213821 52.4790831, 13.3213673 52.479084, 13.3212682 52.479084, 13.3212562 52.4790835, 13.3211693 52.4790316, 13.3211698 52.4790166, 13.3211336 52.4790167, 13.3211337 52.4789968, 13.3211345 52.4789703))",POINT (13.32129809740473 52.478983549999995),52.478983549999995,13.32129809740473,Q2511241,de:Vater-Unser-Kirche (Berlin-Wilmersdorf),,protestant,Charlottenburg-Wilmersdorf,Wilmersdorf,0402,11004004
564,131239332,Bruder-Klaus-Kirche,christian,roman_catholic,place_of_worship,Bruno-Taut-Ring,9d,12359,,,,,,,,,"POLYGON ((13.4477058 52.4401372, 13.4476197 52.4400821, 13.4476223 52.4400059, 13.447712 52.4399533, 13.4477997 52.439962, 13.4478081 52.4399268, 13.4478603 52.4399271, 13.4478506 52.439967, 13.447941 52.4399759, 13.447972 52.4399452, 13.4480445 52.4399525, 13.4480466 52.4399579, 13.44805 52.4399575, 13.4480509 52.4399593, 13.4480445 52.4399602, 13.4480519 52.4399803, 13.4480583 52.4399794, 13.4480591 52.4399812, 13.4480555 52.4399818, 13.4480576 52.4399872, 13.4480394 52.4400048, 13.448043 52.4400053, 13.4480422 52.4400083, 13.4480386 52.4400078, 13.448033 52.4400272, 13.4480366 52.4400276, 13.448036 52.4400308, 13.4480326 52.4400308, 13.4480313 52.4400684, 13.4480347 52.4400687, 13.4480352 52.4400717, 13.4480315 52.440072, 13.4480354 52.4400913, 13.4480388 52.440091, 13.4480395 52.440094, 13.4480365 52.4400943, 13.4480535 52.4401123, 13.4480374 52.4401467, 13.447965 52.4401519, 13.4479357 52.4401207, 13.4477058 52.4401372))",POINT (13.447826379461944 52.4400496),52.4400496,13.447826379461944,Q992152,de:Bruder-Klaus-Kirche (Berlin),"Bruno-Taut-Ring, 9d, Britz, Berlin, 12359",roman_catholic,Neukölln,Britz,0802,11008008
565,131408927,Gemeinde Historischer Siebenten-Tags-Adventisten,christian,seventh_day_adventist,church,Isarstraße,8,12053,,,,,"Sa 10:00-12:00,16:30-18:00 ""öffentliche Gottesdienste: Bibelstudium"", Sa 12:00-14:00 ""öffentl. Gottesdienste: Predigt""; We 18:00-19:00 ""Gebetsversammlung""",,,,"POLYGON ((13.4317185 52.480094, 13.4317704 52.4799519, 13.4316981 52.4799421, 13.4316406 52.4799343, 13.4316289 52.4799675, 13.4315871 52.480078, 13.4317185 52.480094))",POINT (13.431676261523574 52.48002275),52.48002275,13.431676261523574,,,"Isarstraße, 8, Neukölln, Berlin, 12053",adventist,Neukölln,Neukölln,0801,11008008
566,132876050,Kapelle des Georgen-Parochial-Friedhof III,christian,protestant,chapel,,,,,,,,,,,,"POLYGON ((13.444419 52.5554941, 13.4443779 52.5555217, 13.4444174 52.5555434, 13.4443475 52.5555904, 13.4443513 52.5555925, 13.4443296 52.5556071, 13.4443151 52.5556168, 13.4443281 52.5556239, 13.4443552 52.5556389, 13.4443494 52.5556428, 13.4443722 52.5556553, 13.4443533 52.555668, 13.4443473 52.5556647, 13.4443404 52.5556693, 13.4443914 52.5556974, 13.4444005 52.5556913, 13.4443928 52.555687, 13.4444106 52.555675, 13.4444346 52.5556882, 13.444439 52.5556852, 13.4444608 52.5556972, 13.4444769 52.5557061, 13.4444916 52.5556962, 13.4445122 52.5556823, 13.4445206 52.555687, 13.4445907 52.5556399, 13.4446225 52.5556574, 13.4446639 52.5556296, 13.4445874 52.5555874, 13.4445933 52.5555835, 13.4445725 52.555572, 13.4445907 52.5555598, 13.4445413 52.5555326, 13.4445228 52.5555451, 13.444502 52.5555336, 13.444497 52.555537, 13.444419 52.5554941))",POINT (13.444475164336493 52.5555998),52.5555998,13.444475164336493,,,,protestant,Pankow,Weißensee,0302,11003003
567,133896347,Evangelisch-Freikirchliche Gemeinde Berlin-Tempelhof,christian,baptist,place_of_worship,Borussiastraße,54-55,12099,http://www.baptisten-tempelhof.de/,,,yes,Su 10:00,,,,"POLYGON ((13.386206 52.4675281, 13.3862216 52.4675262, 13.3862443 52.4675234, 13.3862833 52.4675196, 13.386304 52.4675181, 13.3863153 52.4675174, 13.3863294 52.4675167, 13.3863477 52.4675161, 13.3863693 52.4675154, 13.3863911 52.4675154, 13.3864141 52.4675156, 13.3864326 52.4675161, 13.3864513 52.4675168, 13.3864786 52.4675184, 13.3865065 52.4675204, 13.3865338 52.4675232, 13.3865404 52.4674969, 13.3865423 52.4674835, 13.3865436 52.46747, 13.3865427 52.4674429, 13.3865379 52.467418, 13.38653 52.4673933, 13.3864826 52.4672933, 13.3865156 52.4672926, 13.3865154 52.4672275, 13.3862208 52.4672275, 13.3862227 52.4672932, 13.3862587 52.4672929, 13.3862061 52.4674031, 13.3862013 52.4674179, 13.3861988 52.4674264, 13.3861971 52.467435, 13.3861953 52.4674451, 13.3861941 52.4674553, 13.3861945 52.4674764, 13.3861957 52.4674893, 13.3861982 52.4675022, 13.3862015 52.4675151, 13.386206 52.4675281))",POINT (13.38637047168784 52.467343299999996),52.467343299999996,13.38637047168784,Q31234216,,"Borussiastraße, 54-55, Tempelhof, Berlin, 12099",baptist,Tempelhof-Schöneberg,Tempelhof,0703,11007007
568,135402574,Al Torath e.V. Moschee und Islamisches Kulturzentrum,muslim,shia,church,,,,,,,,,,,,"POLYGON ((13.3773917 52.4653975, 13.3773615 52.4652645, 13.3772868 52.4652708, 13.3772875 52.4652738, 13.3770758 52.4652917, 13.3770793 52.4653069, 13.3770346 52.4653107, 13.3770388 52.4653289, 13.377003 52.4653319, 13.3770168 52.4653926, 13.3770547 52.4653894, 13.3770586 52.4654065, 13.3771006 52.4654029, 13.3771042 52.4654187, 13.3773166 52.4654008, 13.3773173 52.4654038, 13.3773917 52.4653975))",POINT (13.377196434400107 52.46536065),52.46536065,13.377196434400107,,,,shia,Tempelhof-Schöneberg,Tempelhof,0703,11007007
569,137010403,Marien-Kapelle,christian,catholic,chapel,,,,,,,,,,4,,"POLYGON ((13.3971692 52.5261532, 13.3971663 52.5261599, 13.3971527 52.5261577, 13.3971556 52.526151, 13.3971196 52.526145, 13.3971647 52.5260402, 13.3972031 52.5260461, 13.3972064 52.5260384, 13.3972196 52.5260405, 13.3972164 52.5260482, 13.3972599 52.5260549, 13.3972632 52.5260473, 13.3972771 52.5260498, 13.3972807 52.5260404, 13.3972721 52.5260328, 13.3972801 52.5260295, 13.3972913 52.5260378, 13.3973252 52.5260429, 13.397337 52.5260372, 13.3973459 52.5260431, 13.3973294 52.5260521, 13.39733 52.5260526, 13.3973346 52.5260512, 13.3973424 52.5260502, 13.3973506 52.5260512, 13.3973567 52.5260476, 13.3973651 52.5260517, 13.3973589 52.5260558, 13.397361 52.5260582, 13.3973624 52.5260607, 13.397363 52.5260633, 13.3973627 52.526066, 13.3973616 52.5260686, 13.3973598 52.5260711, 13.3973572 52.5260732, 13.397354 52.5260751, 13.3973503 52.5260765, 13.3973462 52.5260775, 13.3973419 52.5260783, 13.3973025 52.5261708, 13.3972965 52.5261697, 13.3972922 52.5261798, 13.3972775 52.5261776, 13.39728 52.526171, 13.3972347 52.5261638, 13.3972318 52.5261704, 13.3972191 52.5261684, 13.397222 52.5261617, 13.3971692 52.5261532))",POINT (13.397230823329403 52.526111650000004),52.526111650000004,13.397230823329403,Q61825996,,,roman_catholic,Mitte,Mitte,0101,11001001
570,137514699,Landeskirchliche Gemeinschaft (LKG) Eben-Ezer Berlin-Lichterfelde,christian,protestant,chapel,,,,,,,,,,,,"POLYGON ((13.3121648 52.4128711, 13.3120437 52.4129796, 13.3120117 52.4129785, 13.3120087 52.4130074, 13.3119618 52.4130325, 13.3118733 52.4130276, 13.311844 52.4129913, 13.3118482 52.4129846, 13.3117691 52.4129638, 13.3117841 52.4129401, 13.3116984 52.4129192, 13.3117152 52.4128942, 13.3116834 52.4128741, 13.3117517 52.4128115, 13.3117283 52.4128014, 13.3117712 52.4127604, 13.3117572 52.4127533, 13.3117815 52.4127311, 13.3117656 52.4127059, 13.3117768 52.4127028, 13.3117408 52.4126381, 13.3117821 52.4126294, 13.3117908 52.4126429, 13.3118468 52.4126317, 13.3118732 52.412682, 13.311928 52.4127035, 13.3119043 52.4127236, 13.3119321 52.4127338, 13.3118756 52.4127832, 13.3119237 52.412802, 13.3118965 52.4128273, 13.3118966 52.4128312, 13.3119051 52.4128317, 13.3118978 52.4128735, 13.3119228 52.4128831, 13.3119667 52.4128827, 13.3119663 52.4128898, 13.3120044 52.4128924, 13.3120357 52.4128686, 13.3120283 52.412864, 13.312079 52.4128226, 13.3120682 52.4127962, 13.3121168 52.4127573, 13.3121583 52.4127541, 13.3122132 52.4127778, 13.3122211 52.4128008, 13.3121694 52.4128453, 13.3121438 52.4128463, 13.3121648 52.4128711))",POINT (13.31181444189297 52.41282925),52.41282925,13.31181444189297,Q30311624,de:Eben-Ezer-Kapelle (Berlin-Lichterfelde),,protestant,Steglitz-Zehlendorf,Lichterfelde,0602,11006006
571,137930299,Königreichssaal Jehovas Zeugen,christian,jehovahs_witness,place_of_worship,Königsberger Straße,37,12207,https://www.jw.org/de/,,,no,"Tu-Fr 19:00-20:45, Su 10:00-11:45, 14:00-15:45, 17:00-18:45",,,,"POLYGON ((13.3213761 52.4292078, 13.3212961 52.4292378, 13.3214042 52.4293449, 13.3215786 52.4292794, 13.3215347 52.429236, 13.3216428 52.4291955, 13.3215367 52.4290904, 13.3213343 52.4291663, 13.3213761 52.4292078))",POINT (13.321455417407407 52.4292219),52.4292219,13.321455417407407,,,"Königsberger Straße, 37, Lichterfelde, Berlin, 12207",jehovahs_witness,Steglitz-Zehlendorf,Lichterfelde,0602,11006006
572,139162507,"Katholische Kirche Maria, Königin des Friedens",christian,roman_catholic,church,Oberfeldstraße,58-60,12683,,,,limited,,,,,"POLYGON ((13.5564993 52.5266037, 13.5564738 52.526579, 13.5563689 52.5265872, 13.5563438 52.5264686, 13.5564878 52.5264573, 13.5564977 52.5264567, 13.5565018 52.5264496, 13.5565232 52.526455, 13.5565552 52.5264075, 13.556744 52.5263927, 13.5567453 52.5263985, 13.5567225 52.5264003, 13.556729 52.526431, 13.5567516 52.5264292, 13.556794 52.5264703, 13.5567881 52.5264726, 13.5567713 52.5264564, 13.5567591 52.5264611, 13.5567879 52.5264881, 13.5568076 52.5265812, 13.5567867 52.5265829, 13.556762 52.5266149, 13.5566282 52.5266255, 13.5565909 52.5265965, 13.5564993 52.5266037))",POINT (13.556577531490758 52.526533549999996),52.526533549999996,13.556577531490758,Q1489490,,"Oberfeldstraße, 58-60, Biesdorf, Berlin, 12683",roman_catholic,Marzahn-Hellersdorf,Biesdorf,1002,11010010
573,142835178,Kreuzkirche,christian,protestant,church,Albrecht-Dürer-Straße,34,12623,https://www.kirche-mahlsdorf.de/Standorte/kreuzkirche,,,,Su 10:30,,4,,"POLYGON ((13.6282272 52.5209363, 13.6282211 52.5209396, 13.6282132 52.520934, 13.6282194 52.5209308, 13.6281913 52.5209107, 13.628185 52.5209143, 13.628179 52.5209102, 13.6281859 52.5209069, 13.6281535 52.5208839, 13.6281409 52.5208904, 13.6281346 52.5208862, 13.6281476 52.5208797, 13.6280955 52.5208426, 13.6282007 52.5207875, 13.6282529 52.5208248, 13.6282674 52.520817, 13.6282732 52.5208214, 13.628259 52.5208292, 13.6282903 52.5208515, 13.628298 52.5208473, 13.6283048 52.5208521, 13.628297 52.5208563, 13.628327 52.5208777, 13.6283348 52.5208736, 13.6283419 52.5208787, 13.6283343 52.5208829, 13.6283988 52.5209289, 13.6284063 52.5209249, 13.6284128 52.5209296, 13.6283922 52.5209408, 13.6284186 52.5209601, 13.6284274 52.5209584, 13.6284299 52.5209646, 13.6284196 52.520967, 13.6284151 52.5209837, 13.6284238 52.5209871, 13.62842 52.5209939, 13.6284109 52.5209918, 13.6283881 52.5210005, 13.6283896 52.5210078, 13.6283778 52.52101, 13.6283758 52.5210028, 13.6283512 52.5210011, 13.6283487 52.5210068, 13.6283346 52.5210055, 13.6283361 52.5209969, 13.6283124 52.5209815, 13.6282928 52.5209913, 13.6282894 52.5209891, 13.6282617 52.5210038, 13.628226 52.5209781, 13.6282514 52.5209645, 13.6282475 52.5209618, 13.6282563 52.520957, 13.6282272 52.5209363))",POINT (13.62826533125 52.52089865),52.52089865,13.62826533125,Q15117696,de:Kreuzkirche (Berlin-Mahlsdorf),"Albrecht-Dürer-Straße, 34, Mahlsdorf, Berlin, 12623",protestant,Marzahn-Hellersdorf,Mahlsdorf,1004,11010010
574,143861005,St. Annen,christian,roman_catholic,church,,,,,,,limited,,,,,"POLYGON ((13.3131897 52.4486551, 13.313135 52.4486379, 13.3131384 52.4486338, 13.3130029 52.4485915, 13.3129667 52.4485802, 13.3129302 52.4486211, 13.3128851 52.4486066, 13.312879 52.448615, 13.3128133 52.4485935, 13.3129589 52.4484278, 13.3129836 52.4484355, 13.3129877 52.4484313, 13.3130013 52.4484358, 13.312997 52.4484403, 13.3130587 52.4484593, 13.3130633 52.4484545, 13.3131132 52.4484703, 13.3131055 52.4484796, 13.3131947 52.4485074, 13.3132023 52.4484986, 13.3132484 52.4485134, 13.3132701 52.4485103, 13.3132919 52.4485172, 13.3132974 52.44853, 13.3132441 52.4485926, 13.3133112 52.4486143, 13.3133354 52.4485864, 13.3134635 52.4486279, 13.3133506 52.4487579, 13.3132217 52.4487161, 13.313256 52.4486765, 13.3131897 52.4486551))",POINT (13.313126678302343 52.44859305),52.44859305,13.313126678302343,Q2315933,de:St.-Annen-Kirche (Berlin-Lichterfelde),,roman_catholic,Steglitz-Zehlendorf,Lichterfelde,0602,11006006
575,145721239,Sankt Marien,christian,lutheran,church,Riemeisterstraße,10,14169,https://www.lutherisch.de/,,,limited,,,,,"POLYGON ((13.2612815 52.440555, 13.2612774 52.4405196, 13.2612609 52.4405181, 13.2612717 52.4404749, 13.261288 52.4404764, 13.26131 52.4404421, 13.2613043 52.4404406, 13.2613077 52.4404356, 13.2614382 52.44046, 13.2614442 52.4404479, 13.2614915 52.4404567, 13.2614855 52.4404688, 13.2615205 52.4404753, 13.2615312 52.4404802, 13.2615402 52.4404862, 13.261547 52.4404932, 13.2615513 52.4405009, 13.2615531 52.440509, 13.2615522 52.4405171, 13.2615486 52.4405249, 13.2615426 52.4405321, 13.2615343 52.4405385, 13.2615241 52.4405437, 13.2615124 52.4405476, 13.2614996 52.44055, 13.2614863 52.4405511, 13.2614828 52.4405693, 13.2612815 52.440555))",POINT (13.26140819375 52.440504950000005),52.440504950000005,13.26140819375,Q14912455,de:St.-Marien-Kirche (Berlin-Zehlendorf),"Riemeisterstraße, 10, Zehlendorf, Berlin, 14169",lutheran,Steglitz-Zehlendorf,Zehlendorf,0604,11006006
576,147587257,Evangelisch Freikirchliche Gemeinde Berlin Schöneberg,christian,baptist,place_of_worship,,,,https://www.baptisten-schoeneberg.de/,,,yes,,,,,"POLYGON ((13.3525228 52.4833388, 13.3525376 52.4833133, 13.3524082 52.4832823, 13.3523999 52.4832949, 13.3523817 52.4832854, 13.3523513 52.4832691, 13.3522067 52.483191, 13.3522633 52.4831517, 13.3522015 52.4831206, 13.3524217 52.4829682, 13.3524281 52.4829714, 13.3525333 52.4830301, 13.3526047 52.4830007, 13.3526223 52.4829935, 13.3528472 52.4831118, 13.3528481 52.4831114, 13.3529056 52.4831409, 13.3528927 52.4831556, 13.3528887 52.4831596, 13.3528995 52.4831632, 13.3528871 52.4831767, 13.3528764 52.4831732, 13.3528195 52.4832366, 13.3527973 52.4832297, 13.3527478 52.4832853, 13.3527093 52.4833127, 13.3526303 52.4833688, 13.3525228 52.4833388))",POINT (13.352567222024312 52.4831682),52.4831682,13.352567222024312,Q67597225,de:Baptistenkirche (Berlin-Schöneberg),,baptist,Tempelhof-Schöneberg,Schöneberg,0701,11007007
577,148252446,St. Alfons,christian,roman_catholic,church,,,,https://www.vomgutenhirten.de/,,,,,,,,"POLYGON ((13.3679493 52.4245907, 13.3679611 52.4246052, 13.3679102 52.424621, 13.3678985 52.4246067, 13.3678856 52.4246107, 13.3678521 52.42457, 13.3678422 52.4245736, 13.3678313 52.4245761, 13.3678198 52.4245773, 13.3678082 52.424577, 13.3677968 52.4245755, 13.3677862 52.4245726, 13.3677767 52.4245685, 13.3677687 52.4245633, 13.3677625 52.4245573, 13.3677583 52.4245507, 13.3677562 52.4245437, 13.3677564 52.4245366, 13.3677589 52.4245296, 13.3677636 52.4245231, 13.3677702 52.4245173, 13.3677785 52.4245123, 13.3677883 52.4245084, 13.367799 52.4245054, 13.3677449 52.4244396, 13.3680814 52.4243357, 13.3681089 52.4243678, 13.3681438 52.4243571, 13.3681732 52.4243911, 13.3681756 52.4243896, 13.368228 52.4244544, 13.36826 52.424445, 13.3682617 52.4244468, 13.3682919 52.4244834, 13.3682544 52.4244952, 13.3682665 52.4245086, 13.3681674 52.4245395, 13.3681555 52.4245262, 13.3681078 52.4245411, 13.3681274 52.4245657, 13.3680739 52.4245831, 13.3680509 52.4245589, 13.3679493 52.4245907))",POINT (13.368024462820355 52.4244689),52.4244689,13.368024462820355,Q14538522,de:St. Alfons (Berlin),,roman_catholic,Tempelhof-Schöneberg,Marienfelde,0705,11007007
578,148369342,Svenska kyrkan i Berlin,christian,lutheran,church,Landhausstraße,27,10717,,,,,,,,,"POLYGON ((13.3289624 52.4880002, 13.328968 52.4877289, 13.3290068 52.4877291, 13.3290917 52.48773, 13.3290864 52.4880009, 13.3290721 52.488001, 13.3289865 52.4880005, 13.3289624 52.4880002))",POINT (13.3290271227474 52.4878651),52.4878651,13.3290271227474,Q1697779,,"Landhausstraße, 27, Wilmersdorf, Berlin, 10717",lutheran,Charlottenburg-Wilmersdorf,Wilmersdorf,0402,11004004
579,148701880,Martin-Luther-Kirche,christian,protestant,church,Tulpenstraße,1,12203,,,,yes,Su 11:00,,,,"POLYGON ((13.3024795 52.4476813, 13.3025494 52.4476106, 13.3024365 52.4475691, 13.3026669 52.4473363, 13.3026841 52.4473189, 13.3026693 52.4473135, 13.3025501 52.4472696, 13.3025621 52.4472574, 13.3024106 52.4472017, 13.3023547 52.4472582, 13.30234 52.447273, 13.302449 52.4473131, 13.3022651 52.4474988, 13.3022117 52.4475529, 13.302236 52.4475618, 13.302225 52.447573, 13.3022143 52.4475838, 13.3024795 52.4476813))",POINT (13.302466025034146 52.44741755),52.44741755,13.302466025034146,Q1903209,de:Martin-Luther-Kirche (Berlin-Lichterfelde),"Tulpenstraße, 1, Lichterfelde, Berlin, 12203",protestant,Steglitz-Zehlendorf,Lichterfelde,0602,11006006
580,150809947,Bekenntniskirche,christian,protestant,church,Plesser Straße,4,12435,http://www.bekenntniskirche.de/,,,no,,,4,,"POLYGON ((13.4522884 52.489197, 13.4522631 52.4891957, 13.4521483 52.4891899, 13.4519677 52.4891807, 13.4518195 52.4891732, 13.4517881 52.4891716, 13.4517728 52.4892833, 13.4519147 52.4892905, 13.4518892 52.4894771, 13.4519349 52.4894794, 13.451929 52.4895221, 13.4521283 52.4895322, 13.4521348 52.4894847, 13.4521064 52.4894833, 13.452131 52.4893033, 13.4522462 52.4893091, 13.4522729 52.4893105, 13.4522884 52.489197))",POINT (13.45200960755359 52.4893938),52.4893938,13.45200960755359,Q815009,de:Bekenntniskirche (Berlin),"Plesser Straße, 4, Berlin, 12435",protestant,Treptow-Köpenick,Alt-Treptow,0901,11009009
581,151075260,Evangeliums-Christen-Gemeinde/ Zur alten Schäferei,christian,evangelical,church,Havelländer Ring,40,12629,https://ecg-berlin.de/,,,limited,,,,,"POLYGON ((13.5953082 52.5416742, 13.5953204 52.5416064, 13.595349 52.5416083, 13.595354 52.5415802, 13.5953656 52.5415155, 13.5953391 52.5415138, 13.5953553 52.5414234, 13.5954085 52.5414269, 13.5954117 52.5414089, 13.5954218 52.541353, 13.595747 52.5413747, 13.5957409 52.5414082, 13.5957564 52.5414093, 13.5959148 52.5414198, 13.5959026 52.5414877, 13.5958872 52.5414867, 13.5958706 52.5415791, 13.5959026 52.5415812, 13.5958767 52.5417249, 13.5956774 52.5417117, 13.5956797 52.5416989, 13.5956305 52.5416956, 13.5953082 52.5416742))",POINT (13.595618105797987 52.541547300000005),52.541547300000005,13.595618105797987,Q108600932,,"Havelländer Ring, 40, Hellersdorf, Berlin, 12629",protestant,Marzahn-Hellersdorf,Hellersdorf,1005,11010010
582,152495013,Pfarrkirche Altglienicke,christian,protestant,church,Köpenicker Straße,15,12524,,,,,,,4,,"POLYGON ((13.539039 52.4220266, 13.539045 52.4220343, 13.539035 52.4220367, 13.5390311 52.4220312, 13.5390181 52.4220295, 13.5390124 52.422031, 13.5390104 52.4220282, 13.5389759 52.4220352, 13.5389671 52.4220225, 13.5389503 52.4220264, 13.5389333 52.4220016, 13.53895 52.4219974, 13.5389137 52.4219446, 13.5388962 52.4219486, 13.538892 52.4219429, 13.5389097 52.4219386, 13.5388734 52.4218857, 13.5388572 52.4218893, 13.5388519 52.4218834, 13.538869 52.4218793, 13.5388331 52.4218269, 13.5388176 52.4218304, 13.538812 52.4218227, 13.5388275 52.4218188, 13.5387898 52.4217637, 13.5387564 52.4217705, 13.5387237 52.4217183, 13.5388132 52.4216964, 13.5388275 52.4217179, 13.5389494 52.4216886, 13.5389571 52.4216699, 13.5389818 52.4216639, 13.5389963 52.4216694, 13.5390172 52.4217013, 13.5390238 52.4216994, 13.539028 52.4217064, 13.5390257 52.4217076, 13.5390606 52.4217603, 13.5390749 52.4217567, 13.5390801 52.421765, 13.5390659 52.4217684, 13.5391005 52.4218206, 13.5391154 52.4218173, 13.5391201 52.4218243, 13.5391054 52.421828, 13.5391408 52.4218814, 13.5391562 52.421878, 13.5391604 52.4218846, 13.5391453 52.4218882, 13.5391801 52.4219408, 13.5391965 52.4219373, 13.5392011 52.4219447, 13.5391852 52.4219483, 13.5391882 52.4219529, 13.5391797 52.4219547, 13.539188 52.421966, 13.5391463 52.4219757, 13.5391539 52.421988, 13.5391692 52.421984, 13.5391735 52.4219922, 13.5391589 52.421996, 13.5391645 52.4220049, 13.5391537 52.4220078, 13.539149 52.4220009, 13.539039 52.4220266))",POINT (13.53898728608264 52.4218542),52.4218542,13.53898728608264,Q2082522,de:Pfarrkirche Altglienicke,"Köpenicker Straße, 15, Altglienicke, Berlin, 12524",protestant,Treptow-Köpenick,Altglienicke,0906,11009009
