"id","district_id","neighborhood_id","name","street","housenumber","city","postcode","amenity","speciality","opening_hours","website","longitude","latitude","wheelchair","description","email","toilets_wheelchair","wheelchair_description","geometry","district","neighborhood"
"8378546973","11006006","601",Antonia Seeger-Held,Schloßstraße,"19",Berlin,"12163",practice,gynaecology,"Mo 08:30-14:00; Tu,Th 14:00-19:00; We,Fr 09:00-14:00; PH,Su off",,13.324116,52.460852,,,,,,POINT(13.324116 52.460852),Steglitz-Zehlendorf,Wannsee
"5734002053","11001001","101",Artedoc,Chausseestraße,,Berlin,"10115",practice,radiology;travel_medicin;corporate_health_management,,,13.386721,52.528390,no,,,,,POINT(13.386721 52.52839),Mitte,Gesundbrunnen
"6210652024","11007007","704",Arzt Dr. Horowski,Königstraße,"27",Berlin,"12105",practice,internal;general,"Mo-Fr 08:00-12:00, Mo,Tu,Th 15:30-18:00",,13.384661,52.446644,yes,Internist Diabetologe,internist_in_mariendorf@gmx.de,,,POINT(13.384661 52.446644),Tempelhof-Schöneberg,Lichtenrade
"1054886527","11006006","604",Arzt für Allgemeinmedizin,Breitensteinweg,"15",Berlin,"14165",practice,general,"Mo 08:30-14:00; Tu,Th 08:30-12:30,15:00-17:00; We 08:30-12:30; Fr 08:30-12:00; Su off",https://www.arzt-zehlendorf.berlin/,13.261025,52.410787,no,"Praxis für Allgemeinmedizin, Manuelle Medizin und Akupunktur; Akademische Lehrpraxis der Charité-Universitätsmedizin Berlin",info@arzt-zehlendorf.berlin,,,POINT(13.261025 52.410787),Steglitz-Zehlendorf,Wannsee
"6171061086","11011011","1102",Arztpraxen,Treskowallee,"128",Berlin,"10318",clinic,internal;gynaecology;general,,,13.524288,52.478851,,,,,,POINT(13.524288 52.478851),Lichtenberg,Rummelsburg
"9934680893","11011011","1103",Arztpraxis,Am Containerbahnhof,,Berlin,"10367",practice,gynaecology,"Mo,Tu,Th 08:00-19:00; We 08:00-12:00,14:00-19:00",https://www.birgit-nauschuetz.de/,13.477689,52.514840,,,praxis@birgit-nauschuetz.de,,,POINT(13.477689 52.51484),Lichtenberg,Rummelsburg
"745730922","11008008","801",Arztpraxis Abdelhamid Brahimi,Weserstraße,,Berlin,"12047",practice,general;naturopathy,"Mo,Tu,Th,Fr 09:00-12:00, Mo,Tu,Th 15:00-18:00; We 09:00-13:00 || ""und nach Vereinbarung""",,13.431659,52.487291,,,,,,POINT(13.431659 52.487291),Neukölln,Gropiusstadt
"4332297469","11005005","504",Arztpraxis Allgemeinarzt,Brunsbütteler Damm,,Berlin,"13591",practice,general,"Mo,Th 08:00-12:00,15:00-18:00; Tu,We 08:00-12:00; Fr 08:00-11:00; Sa,Su,PH off",,13.155716,52.532546,no,,,,,POINT(13.155716 52.532546),Spandau,Wilhelmstadt
"7486470632","11002002","202",Arztpraxis Bergmannkiez,Bergmannstraße,"5",Berlin,"10961",practice,orthopaedics;surgery;trauma,,https://bergmannkiez-orthopaede.de,13.388467,52.489184,,,,,,POINT(13.388467 52.489184),Friedrichshain-Kreuzberg,Kreuzberg
"7620604061","11007007","702",Arztpraxis Berlin Friedenau,Hauptstraße,"74",Berlin,"12159",practice,general,,https://www.b-arzt.de/,13.338613,52.474555,,,,,,POINT(13.338613 52.474555),Tempelhof-Schöneberg,Lichtenrade
"3779595517","11010010","1003",Arztpraxis Dr. Sylva Mitterdiami,Chemnitzer Straße,"196",Berlin,,practice,general,"Mo 08:00-10:00,14:00-20:00, Tu 08:00-13:00, We 08:00-11:00, Th 15:00-20:00, Fr 08:00-11:00; PH off",https://www.praxis-arzt.de,13.574596,52.488007,,,,,,POINT(13.574596 52.488007),Marzahn-Hellersdorf,Hellersdorf
"3039050431","11003003","302",Arztpraxis Dr. med. Antje Bodamer,Bizetstraße,"48",Berlin,"13088",practice,general;internal,"Mo,Fr 08:00-12:00; Tu 13:00-18:00; Th 08:00-13:00",https://praxis-bodamer.de/,13.454160,52.547690,,,,,,POINT(13.45416 52.54769),Pankow,Wilhelmsruh
"4424716989","11003003","301",Arztpraxis Driesener Straße,Driesener Straße,"11",Berlin,"10439",practice,general;infectious_diseases,"Mo,Th 09:00-14:00,16:00-19:00; Tu 09:00-13:00,16:00-19:00; We 09:00-14:00; Fr 09:00-13:00",http://www.praxis-driesener.de/,13.406133,52.552533,limited,,,,,POINT(13.406133 52.552533),Pankow,Wilhelmsruh
"4902790920","11011011","1102",Arztpraxis HI26,Ehrlichstraße,"26",Berlin,,practice,,,https://hi26.de/,13.520590,52.480506,,Past: Familienpraxis,mail@hi26.de,,,POINT(13.52059 52.480506),Lichtenberg,Rummelsburg
"1163348417","11003003","311",Arztpraxis Heine,Wackenbergstraße,"8",Berlin,"13156",practice,general,"Mo,Th 08:30-13:30; Tu,We 14:00-19:00",,13.405046,52.583122,no,,,,,POINT(13.405046 52.583122),Pankow,Wilhelmsruh
"420517414","11007007","706",Arztpraxis Mehdi Zadeh,Briesingstraße,"13A",Berlin,"12307",practice,general,"We 08:30-11:30 ""nur telefonisch""; Mo,Th 08:00-12:00,15:30-18:00; Tu,Fr 08:00-12:00; PH off",http://www.arztpraxis-mehdi-zadeh.de/,13.399442,52.385479,no,,,,,POINT(13.399442 52.385479),Tempelhof-Schöneberg,Lichtenrade
"13251306089","11010010","1001",Arztpraxis Schmalfuss,Fichtelbergstrasse,"11",Berlin,,practice,,"Mo 08:00-16:00; Tu, We 08:00-15:00; Th 10:00-18:00",https://arztpraxis-schmalfuss.de/,13.552154,52.535262,,"FACHARZT FÜR INNERE MEDIZIN
hausärztliche Versorgung
Sascha Schmalfuß",,,,POINT(13.552154 52.535262),Marzahn-Hellersdorf,Hellersdorf
"13247426592","11007007","703",Arztpraxis Trautmann,Albrechtstraße,"42",Berlin,"12099",practice,dermatology,,https://www.arztpraxis-trautmann.de/,13.385285,52.460923,,,,,,POINT(13.385285 52.460923),Tempelhof-Schöneberg,Lichtenrade
"2640145314","11009009","912",Arztpraxis Wilhelmshagen,Grenzbergeweg,"12",Berlin,"12589",practice,general,"Mo 08:00-11:00,15:00-19:00; Tu 08:00-15:00; We 08:00-11:00; Th 14:00-17:00; Fr 08:00-11:00",https://arztpraxis-wilhelmshagen.de/,13.720669,52.437348,,,,,,POINT(13.720669 52.437348),Treptow-Köpenick,Friedrichshagen
"7014269159","11004004","401",Arztpraxis am Amtsgerichtsplatz,Neue Kantstraße,"32",Berlin,"14057",practice,general,"Mo-Tu 08:00-13:00,15:30-19:00; We 08:00-13:00; Th  08:00-13:00,15:30-19:00; Fr 08:00-13:00",https://www.praxis-amtsgerichtsplatz.de,13.294306,52.506590,,,,,,POINT(13.294306 52.50659),Charlottenburg-Wilmersdorf,Halensee
"9994180451","11003003","301",Arztpraxis für Prävention & Rehabilitation,Stargarder Straße,"12",Berlin,"10437",group_practice,general;physiatry,"Mo,We 13:00-17:45; Tu,Th-Fr 08:00-12:00",https://www.hausarztpraxis-berlin.de/,13.416935,52.546819,limited,,,,,POINT(13.416935 52.546819),Pankow,Wilhelmsruh
"1247539693","11007007","704",Arztpraxis im Hausstockweg,Hausstockweg,"57",Berlin,"12107",practice,general,"Mo-Tu 08:00-12:00,14:00-18:00; We 08:00-12:00,14:00-16:00; Th 08:00-12:00,14:00-18:00; Fr 08:00-12:00",https://www.arztpraxis-im-hausstockweg.de/Unsere-Praxis,13.393502,52.433022,,,,,,POINT(13.393502 52.433022),Tempelhof-Schöneberg,Lichtenrade
"8013031520","11007007","706",Astrid Crößmann,Prinzessinnenstraße,,Berlin,"12307",practice,child_psychiatry,"open ""nach Vereinbarung""",,13.394720,52.386483,,"Analytische Kinder- und Jugendlichenpsychotherapeutin, alle Kassen und privat",,,,POINT(13.39472 52.386483),Tempelhof-Schöneberg,Lichtenrade
"8257529763","11007007","701",Atrium Chirurgicum,Bozener Straße,"17",Berlin,"10825",practice,surgery,,https://www.chirurgicum-berlin.de/,13.338465,52.486949,,,,,,POINT(13.338465 52.486949),Tempelhof-Schöneberg,Lichtenrade
"1396396808","11004004","403",Aturo,Mecklenburgische Straße,"27",Berlin,"14197",practice,urology,"Mo-Fr 09:00-13:00, 15:00-18:00",http://www.aturoberlin.de/,13.308617,52.478403,,,,,,POINT(13.308617 52.478403),Charlottenburg-Wilmersdorf,Halensee
"5181354049","11002002","201",Augen-Tagesklinik,Warschauer Straße,"34-36",Berlin,"10243",clinic,ophthalmology,"""Call for appointments""",http://www.augenklinik.md,13.448342,52.505235,,,,,,POINT(13.448342 52.505235),Friedrichshain-Kreuzberg,Kreuzberg
"2930937203","11003003","303",Augenarzt,Alt-Blankenburg,"29",Berlin,"13129",practice,ophthalmology,,,13.455271,52.593402,limited,,,,,POINT(13.455271 52.593402),Pankow,Wilhelmsruh
"9083766062","11010010","1005",Augenarzt - Irina Bill - Lasermed,Oschatzer Ring,"10",Berlin,"12627",practice,ophthalmology,"Mo 10:00-12:30,13:30-18:00, Tu 10:00-12:30,13:15-16:00, We 10:00-12:30,13:15-15:30, Th 10:00-12:30,13:30-18:00, Fr 09:00-14:00; PH off",https://augenarzt.lasermed.de/berlin/hellersdorf-oschatzer-ring/,13.615059,52.541521,,,augenarzt@lasermed.de,,,POINT(13.615059 52.541521),Marzahn-Hellersdorf,Hellersdorf
"3179936459","11007007","703",Augenarzt Dr. Amir Karandish,Tempelhofer Damm,"125",Berlin,"12099",practice,ophthalmology,"Mo 08:00-12:00,14:30-18:00; We 08:00-12:00",https://www.augenarzt-berlin-tempelhof.de/,13.386003,52.468437,yes,,,,,POINT(13.386003 52.468437),Tempelhof-Schöneberg,Lichtenrade
"2691708881","11006006","602",Augenarzt Dr. Mathias Altmeyer,Ellen-Widmann-Pfad,,Berlin,"12205",practice,ophthalmology,"Mo,We,Fr 08:00-14:00; Tu,Th 12:00-18:00",http://www.augenarzt-altmeyer.de,13.303598,52.427611,,Kassenpatienten und Privatpatienten Privatsprechstunde: Montags 16-18 Uhr,,,,POINT(13.303598 52.427611),Steglitz-Zehlendorf,Wannsee
"266680057","11010010","1003",Augenarzt Dr. med. Bashar Moustafa,Münsterberger Weg,"122",Berlin,"12621",practice,ophthalmology,"Mo 08:00-14:00; Tu 08:00-14:00; We 13:00-18:00; Th 08:00-12:00,13:00-17:00; Fr 08:00-12:00",https://augenarztberlin.info/,13.598547,52.507004,,,,,,POINT(13.598547 52.507004),Marzahn-Hellersdorf,Hellersdorf
"4126848892","11012012","1205",Augenarzt Dr. med. Ina Kannengießer,Zeltinger Platz,"4-6",Berlin,,practice,ophthalmology,"Mo 08:00-13:30,15:00-18:00, Tu 13:00-19:00, Th 13:30-19:00, Fr 08:00-13:00",https://frohnaugen.de/,13.290599,52.633133,no,,,,,POINT(13.290599 52.633133),Reinickendorf,Borsigwalde
"5562706321","11009009","907",Augenarzt Shahnazary,Dörpfeldstraße,"52",Berlin,"12489",practice,ophthalmology,"Mo 08:30-12:30,14:30-18:00; Tu 08:30-12:00,14:30-18:00; We 08:30-13:30; Th 08:00-12:30,14:30-18:00; Fr ""nach Vereinbarung""",,13.549601,52.438592,yes,,,,,POINT(13.549601 52.438592),Treptow-Köpenick,Friedrichshagen
"10734626932","11006006","607",Augenarzt Wannsee,Königstraße,"57B",Berlin,"14109",practice,ophthalmology,,https://augenarzt-wannsee.de/,13.158096,52.419112,,,,,,POINT(13.158096 52.419112),Steglitz-Zehlendorf,Wannsee
"9482969077","11007007","701",Augenarzt der Lasermed Augenzentren MVZ GmbH,Grunewaldstraße,,Berlin,"10825",clinic,ophthalmology,,https://augenarzt.lasermed.de/berlin/augenarzt-schoneberg-martin-luther-strasse/,13.344635,52.488762,,,,,,POINT(13.344635 52.488762),Tempelhof-Schöneberg,Lichtenrade
"8071205649","11007007","702",Augenarztpraxis Bundesplatz,Bundesallee,"68",Berlin,"12161",practice,ophthalmology,"Mo 14:00-18:00; Tu 11:00-13:00; We 07:00-13:00,14:00-16:00; Th 07:00-13:00; Fr 07:00-12:00; PH off",https://www.augenpraxis-bundesplatz.de/,13.328122,52.475543,,,,,,POINT(13.328122 52.475543),Tempelhof-Schöneberg,Lichtenrade
"2521156202","11009009","901",Augenarztpraxis Dr. Azar Hasanli,Am Treptower Park,"75",Berlin,"12435",practice,ophthalmology,"Mo,Th 08:00-15:00; Tu,We 09:00-15:00, Fr 08:00-12:00",,13.457651,52.492130,yes,,,,,POINT(13.457651 52.49213),Treptow-Köpenick,Friedrichshagen
"8840637860","11003003","301",Augenarztpraxis Dr. Ulrike Sanft,Tegnerstraße,"1",Berlin,,practice,ophthalmology,"Mo, Tu 08:00-15:00; We 08:00-11:00; Th 08:00-12:00, 14:00-18:00; Fr 08:00-12:00",http://augenarztpraxis-sanft.de/,13.410152,52.554558,,,,,,POINT(13.410152 52.554558),Pankow,Wilhelmsruh
"2421735920","11012012","1202",Augenarztpraxis Dr. Urszula Kaczmarek;Dr. Tina Hertling,Brunowstraße,"52",Berlin,"13507",group_practice,ophthalmology,,https://www.augen-berlin-tegel.de,13.285266,52.587263,no,,,,,POINT(13.285266 52.587263),Reinickendorf,Borsigwalde
"9992082417","11003003","301",Augenarztpraxis Helmholtzplatz,Raumerstraße,"14",Berlin,"10437",practice,ophthalmology,"Mo, Th 10:00-13:00, 14:00-16:00; Tu 08:00-12:00, 13:00-15:00; We 08:00-13:00; Fr 08:00-12:00",https://augenarztpraxis-helmholtzplatz.de/,13.419840,52.542060,,,,,,POINT(13.41984 52.54206),Pankow,Wilhelmsruh
"11429259969","11009009","904",Augenarztpraxis Katrin Abel Dr. med. Carolyn Walde,Sterndamm,"9",Berlin,"12487",practice,ophthalmology,"Mo,Th 08:30-12:00, 15:00-18:00, Tu,Fr 08:30-12:00, We 09:00-12:00||""nach Vereinbarung""; PH off",https://www.augenpraxis-sterndamm.de/,13.509800,52.452723,,,,,,POINT(13.5098 52.452723),Treptow-Köpenick,Friedrichshagen
"7936632110","11003003","301",Augenarztpraxis Maria Horn,Hans-Otto-Straße,"14",Berlin,"10407",practice,ophthalmology,"Mo,Fr 07:30-13:00; Tu,Th 11:00-18:00",,13.435863,52.530753,,,,,,POINT(13.435863 52.530753),Pankow,Wilhelmsruh
"10104017168","11006006","601",Augenarztpraxis Sanoculus MVZ Steglitz,Albrechtstr,"99",Berlin,,clinic,ophthalmology,"Mo-We 08:00-16:30; Th, Fr 08:00-14:00",,13.332348,52.452935,,,,,,POINT(13.332348 52.452935),Steglitz-Zehlendorf,Wannsee
"10124884272","11007007","701",Augenarztpraxis am Bayerischen Platz,Bayerischer Platz,"9",Berlin,"10779",practice,ophthalmology,,https://www.augenarzt-bayerischer-platz.de/,13.340583,52.488133,,,,,,POINT(13.340583 52.488133),Tempelhof-Schöneberg,Lichtenrade
"4444772219","11009009","902",Augenarztpraxis am Plänterwald,Galileistraße,"31",Berlin,"12435",practice,ophthalmology,Mo 08:30-17:00; Tu 08:30-17:00; We 09:00-14:00; Th 14:00-20:00,http://www.augenarzt-drlemke.de/,13.478847,52.480539,,,,,,POINT(13.478847 52.480539),Treptow-Köpenick,Friedrichshagen
"10785164773","11004004","401",Augenarztpraxis am Savignyplatz,Carmerstraße,"7",Berlin,"10623",practice,ophthalmology,,https://www.augenarzt-berlin.de/,13.323488,52.506954,no,,,,,POINT(13.323488 52.506954),Charlottenburg-Wilmersdorf,Halensee
"12715717106","11009009","910",Augenheilkunde,Freiheit,"1",Berlin,"12555",practice,ophthalmology,Mo 13:00-19:00; Tu-Th 08:00-13:00; Fr 08:00-12:00,https://www.augenarzt-stoldt.de/,13.575912,52.447168,,,,,,POINT(13.575912 52.447168),Treptow-Köpenick,Friedrichshagen
"3531173234","11009009","908",Augentagesklinik Berlin-Bohnsdorf,Dorfplatz,"6",Berlin,"12526",clinic,ophthalmology,,https://www.augenaerztin.berlin/,13.555417,52.399065,,,,,,POINT(13.555417 52.399065),Treptow-Köpenick,Friedrichshagen
"1979152023","11012012","1201",Augenärzte Quurke und Blohmer,Scharnweberstraße,,Berlin,"13405",practice,ophthalmology,"Mo-Sa 09:00-12:00, Mo,Tu,Th,Fr 16:00-18:00",,13.322592,52.565227,no,,,,,POINT(13.322592 52.565227),Reinickendorf,Borsigwalde
"9556720128","11006006","601",Augenärzte am Rathaus Steglitz,Albrechtstraße,"132",Berlin,"12165",practice,ophthalmology,"Mo,Tu,Th 08:30-12:00,14:30-18:00; Fr 08:30-13:00",https://www.augenärzte-steglitz.de/,13.321743,52.457409,,,,,,POINT(13.321743 52.457409),Steglitz-Zehlendorf,Wannsee
"816598832","11001001","103",Augenärztin Breitenbach,Bartningallee,"5",Berlin,"10557",practice,ophthalmology,"Mo-Tu 08:30-12:30, 14:30-18:00; We 08:30-14:30; Th 12:00-14:30, 16:00-19:30",,13.342571,52.518931,yes,,,,,POINT(13.342571 52.518931),Mitte,Gesundbrunnen
"3923385926","11004004","402",Avicenna Klinik,Paulsborner Straße,"2",Berlin,"10709",clinic,neurosurgery;orthopaedics,,https://avicenna-klinik.com,13.306612,52.498674,,,,,,POINT(13.306612 52.498674),Charlottenburg-Wilmersdorf,Halensee
"11146501540","11008008","802",Aydogan Nayim,Franz-Körner-Straße,,Berlin,"12359",practice,general,"Tu 09:00-15:00; Mo,Th 09:00-17:00; We 15:00-18:00",,13.448353,52.457501,limited,,,,,POINT(13.448353 52.457501),Neukölln,Gropiusstadt
"5049915761","11004004","402",B18 Gesundheitszentrum,Badensche Straße,"18",Berlin,"10715",clinic,,,http://www.b18-gesundheitszentrum.de/,13.332482,52.486205,yes,,,,,POINT(13.332482 52.486205),Charlottenburg-Wilmersdorf,Halensee
"7902490964","11008008","801",Babak Mayelzadeh,Hermannstraße,"144",Berlin,"12051",practice,otolaryngology,Mo-Th 08:30-15:30; Fr 08:30-14:00,https://www.hno-arzt-neukölln.de/,13.433726,52.463866,no,,dr-mayelzadeh@mail.de,,,POINT(13.433726 52.463866),Neukölln,Gropiusstadt
"3644905695","11003003","301",Babett Vogler,Kollwitzstraße,"14",Berlin,"10405",practice,,"Mo 08:00-13:00; Tu,Th 08:00-13:00,14:00-17:00; Fr 08:00-12:00",,13.413743,52.532088,,,,,,POINT(13.413743 52.532088),Pankow,Wilhelmsruh
"4595174279","11011011","1112",Barbara Teigelkamp,Geusenstraße,"8",Berlin,"10317",practice,homeopathy,"""Termine nach telefonischer Vereinbarung""",,13.479532,52.503609,no,klassische Homöopathie,,,,POINT(13.479532 52.503609),Lichtenberg,Rummelsburg
"5050656121","11002002","201",Bartholomäus Gabrys,Revaler Straße,"100",Berlin,"10243",practice,orthopaedics,,https://www.orthomed.berlin/,13.450180,52.508057,yes,,,yes,,POINT(13.45018 52.508057),Friedrichshain-Kreuzberg,Kreuzberg
"11060609708","11010010","1002",Bauchzentrum Biesdorf,Elsterwerdaer Platz,"1",Berlin,"12683",clinic,gastroenterology,,http://bauchzentrum-biesdorf.de,13.557525,52.505251,,,,,,POINT(13.557525 52.505251),Marzahn-Hellersdorf,Hellersdorf
"2439358437","11002002","201",Baumeister/Schleiermacher,Seumestraße,"21",Berlin,"10245",group_practice,,"Sa,Su,PH off; Mo,Tu,Fr 08:00-13:00, Mo 14:00-16:00, Tu 14:00-17:00; We 09:00-13:00,14:00-18:00; Th 09:00-13:00,14:00-18:00",,13.461891,52.509832,no,,,,,POINT(13.461891 52.509832),Friedrichshain-Kreuzberg,Kreuzberg
"6479958681","11011011","1101",Beate Wegner,Alt-Friedrichsfelde,,Berlin,"10315",practice,gynaecology,"Mo 07:30-13:00; Tu,Th 13:00-18:00; We 07:30-12:00; Fr 07:30-10:00",,13.505065,52.510488,no,,,,,POINT(13.505065 52.510488),Lichtenberg,Rummelsburg
"7052620851","11008008","801",Berghafenpraxis,Rollbergstraße,"30",Berlin,"12053",practice,paediatrics,"Mo 09:00-12:00, Mo 14:30-15:30; Tu 09:00-13:00; We 09:00-12:00, We 15:00-15:30; Th, Fr 09:00-14:00",https://www.berghafenpraxis.de/,13.431581,52.479829,,,,,,POINT(13.431581 52.479829),Neukölln,Gropiusstadt
"1685085152","11004004","401",Berliner CityChirurg,Tauentzienstraße,,Berlin,"10789",practice,surgery,,,13.338171,52.503226,,,,,,POINT(13.338171 52.503226),Charlottenburg-Wilmersdorf,Halensee
"8423496191","11007007","701",Bernd Bergander,Grunewaldstraße,"58",Berlin,"10825",practice,psychiatry,,,13.341502,52.488495,,,,,,POINT(13.341502 52.488495),Tempelhof-Schöneberg,Lichtenrade
"10197656851","11007007","702",Bernd Gotthardt,Rheingaustraße,"22",Berlin,"12161",practice,,,http://home.snafu.de/bernd.gotthardt/,13.321194,52.469975,,,,,,POINT(13.321194 52.469975),Tempelhof-Schöneberg,Lichtenrade
"2877326320","11005005","509",Clemens Hache,Adamstraße,,Berlin,"13595",practice,,,,13.196875,52.521169,,,,,,POINT(13.196875 52.521169),Spandau,Wilhelmstadt
"11002539590","11012012","1210",Bernhard Blaschke & Dr. Ulrike Halbeisen,Fontanepassage,,Berlin,"13439",group_practice,general,"Mo-Fr 08:00-14:00,15:00-19:00; Sa 10:00-13:00",,13.355742,52.597693,,,,,,POINT(13.355742 52.597693),Reinickendorf,Borsigwalde
"8177206747","11006006","601",Bianca Baykan und Abdallah Karajoli,Schloßstraße,"93",Berlin,"12163",practice,paediatrics,"Mo-Th 09:00-16:00; Fr 09:00-14:00 || ""und nach Vereinbarung""",https://www.kinderärzte-steglitz.de/,13.322294,52.458219,no,,,,,POINT(13.322294 52.458219),Steglitz-Zehlendorf,Wannsee
"5779019383","11005005","505",Biberburg Med-Service GmbH,Gatower Straße,"241",Berlin,,clinic,,Mo-Th 08:30-18:30; Fr 08:30-14:00,https://www.biberburg.de/,13.180661,52.497900,,Willkommen in der orthopädischen und unfallchirurgischen Gemeinschaftspraxis Biberburg,,,,POINT(13.180661 52.4979),Spandau,Wilhelmstadt
"12536030261","11011011","1110",Bingreddy Wangsatimur,Landsberger Allee,,Berlin,"10365",practice,gynaecology,,,13.495922,52.534625,,,,,,POINT(13.495922 52.534625),Lichtenberg,Rummelsburg
"11407518398","11007007","701",Birgit Landgrebe,Kufsteiner Straße,"3",Berlin,"10825",practice,psychiatry,,,13.337296,52.487862,,,,,,POINT(13.337296 52.487862),Tempelhof-Schöneberg,Lichtenrade
"7744838947","11004004","407",Bogdan Myndiuk,Ringbahnstraße,"3",Berlin,"10711",practice,gynaecology,"Mo,We 12:30-19:00; Tu,Th 08:00-14:00; Fr 10:00-14:00",https://mein-frauenarzt-in-berlin.de/,13.289579,52.497957,,,,,,POINT(13.289579 52.497957),Charlottenburg-Wilmersdorf,Halensee
"2645597402","11008008","801",Brigitte Kahan,Selkestraße,"1",Berlin,"12051",practice,child_psychiatry,,,13.437486,52.469536,limited,,,,,POINT(13.437486 52.469536),Neukölln,Gropiusstadt
"9992792017","11003003","301",Brigitte Schlaak,Marienburger Straße,"1",Berlin,"10405",practice,internal,"Tu, Th 12:00-18:00; We, Fr 10:00-16:00",http://dr-schlaak.de,13.422642,52.535172,,,,,,POINT(13.422642 52.535172),Pankow,Wilhelmsruh
"7142525700","11002002","201",Brigitte Schulze Isfort & Katja Ludewig,Proskauer Straße,"12",Berlin,"10247",group_practice,physiotherapy,"""Termine nach telefonischer Vereinbarung""",,13.461680,52.517497,,,,,,POINT(13.46168 52.517497),Friedrichshain-Kreuzberg,Kreuzberg
"13059369801","11004004","401",Brustzentrum und Gynäkologie am Kurfürstendamm,Kurfürstendamm,"200",Berlin,"10719",clinic,gynaecology,"Mo-Tu, Th 09:00-12:00, 14:00-18:00; We 08:00-15:00; Fr 08:00-13:00",https://kudamm200.de/,13.320421,52.501475,,,,,,POINT(13.320421 52.501475),Charlottenburg-Wilmersdorf,Halensee
"5198591315","11009009","901","Burkhard Kunow, Facharzt für Hals-Nasen-Ohrenheilkunde, Sportmedizin, Akupunktur",Am Treptower Park,"75",Berlin,"12435",practice,otolaryngology,"""Dienstag bis Donnerstag: nach Vereinbarung""",,13.457649,52.492177,yes,,,,,POINT(13.457649 52.492177),Treptow-Köpenick,Friedrichshagen
"11612850133","11006006","605",COPV Berlin - Chirurgie und Proktologie,Clayallee,"225",Berlin,"14195",practice,proctology;surgery,,,13.269298,52.449659,,,,,,POINT(13.269298 52.449659),Steglitz-Zehlendorf,Wannsee
"8200085122","11006006","605",COPV Chirurgisch Orthopädischer Praxisverbund,Breitenbachplatz,"8",Berlin,"14195",practice,orthopaedics;surgery,"""Mo bis Fr nach Vereinbarung""",https://www.copv.berlin/,13.308335,52.467323,no,,,,,POINT(13.308335 52.467323),Steglitz-Zehlendorf,Wannsee
"6347320701","11011011","1111",CPC,Weißenseer Weg,"111",Berlin,"10369",clinic,,,https://www.keh-berlin.de/de/city-point-centrum-fuer-psychische-gesundheit,13.478774,52.527014,,City Point Centrum für psychische Gesundheit (CPC),,,,POINT(13.478774 52.527014),Lichtenberg,Rummelsburg
"3649492751","11003003","301",Calmez & Ewald,Christburger Straße,"50",Berlin,"10405",group_practice,chiropractic,Mo-Fr 08:00-16:00,https://www.praxis-calmez-ewald.de/,13.423707,52.537091,limited,,,,,POINT(13.423707 52.537091),Pankow,Wilhelmsruh
"7411086256","11007007","702",Caroline Uhrig & Frank Lütgert,Goßlerstraße,"5",Berlin,"12161",group_practice,paediatrics,"Mo 08:30-14:00; Tu 08:30-12:00,15:00-18:00; Th 08:30-12:00,15:00-18:00; Fr 08:30-14:00",,13.326735,52.470757,,,,,,POINT(13.326735 52.470757),Tempelhof-Schöneberg,Lichtenrade
"5337294215","11003003","301",Catharina Benkwitz,Paul-Robeson-Straße,"39",Berlin,"10439",practice,general;internal,"Mo,We,Fr 08:00-13:00; Tu,Th 12:00-18:00",,13.410880,52.552244,,,,,,POINT(13.41088 52.552244),Pankow,Wilhelmsruh
"13238686401","11004004","406",Charite,Buchholzweg,"2",Berlin,"13627",clinic,,,,13.318208,52.545768,,,,,,POINT(13.318208 52.545768),Charlottenburg-Wilmersdorf,Halensee
"10231199971","11001001","101",Charité Comprehensive Cancer Center,Invalidenstraße,"80",Berlin,"10115",clinic,oncology,,https://cccc.charite.de/,13.374704,52.527844,yes,,,,,POINT(13.374704 52.527844),Mitte,Gesundbrunnen
"9548404205","11003003","301",ChinaMedBerlin,Marienburger Straße,"47",Berlin,"10405",practice,acupuncture;traditional_chinese_medicine;massage_therapy;herbalism,"""nach Vereinbarung""",https://www.chinamed.berlin,13.423548,52.535487,,,,,,POINT(13.423548 52.535487),Pankow,Wilhelmsruh
"13249244101","11003003","301",ChiruDenta,Schönhauser Allee,"80",Berlin,"10439",practice,,,https://chirudenta.de/,13.414240,52.550006,,,,,,POINT(13.41424 52.550006),Pankow,Wilhelmsruh
"3050033746","11004004","402",Chirurgicum Berlin,,"2",Berlin,"10719",practice,surgery,"Mo-Th 09:00-17:00, Fr 08:00-15:00",https://www.chirurgicum-berlin.de/,13.319640,52.491720,yes,,,,,POINT(13.31964 52.49172),Charlottenburg-Wilmersdorf,Halensee
