id,name,brand,operator,address,latitude,longitude,district,district_id,neighborhood,neighborhood_id,opening_hours,car_wash,compressed_air,wheelchair,fuel:diesel,fuel:octane_95,geometry_wkt
2655446849,unknown gas station,,Shell Recharge Solutions,,52.5496895,13.3886643,Mitte,11001001,Gesundbrunnen,0106,,,,,,,POINT (13.388664 52.54969)
2655704130,unknown gas station,,RWE-Effizienz,,52.47774,13.4475393,Neukölln,11008008,Neukölln,0801,,,,,,,POINT (13.447539 52.47774)
2655710254,unknown gas station,,RWE-Effizienz,,52.4699688,13.4435298,Neukölln,11008008,Neukölln,0801,,,,,,,POINT (13.44353 52.469969)
2655720119,Innogy,Innogy,Innogy,,52.4776318,13.4273564,Neukölln,11008008,Neukölln,0801,24/7,,,,,,POINT (13.427356 52.477632)
2655734480,unknown gas station,,RWE-Effizienz,,52.4596894,13.3847253,Tempelhof-Schöneberg,11007007,Tempelhof,0703,,,,,,,POINT (13.384725 52.459689)
2655738460,unknown gas station,,Vattenfall,,52.4639726,13.3697308,Tempelhof-Schöneberg,11007007,Schöneberg,0701,Mo-Fr 07:00-18:00; Sa 08:00-12:00,,,,,,POINT (13.369731 52.463973)
2655747054,unknown gas station,,Vattenfall,,52.4645858,13.3671862,Tempelhof-Schöneberg,11007007,Schöneberg,0701,,,,,,,POINT (13.367186 52.464586)
2655749051,unknown gas station,,Vattenfall,,52.4377116,13.2625582,Steglitz-Zehlendorf,11006006,Zehlendorf,0604,Mo-Fr 06:00-24:00; Sa 09:00-21:00,,,,,,POINT (13.262558 52.437712)
2655752876,unknown gas station,,Vattenfall,,52.4668399,13.3305892,Tempelhof-Schöneberg,11007007,Friedenau,0702,,,,,,,POINT (13.330589 52.46684)
2655755059,unknown gas station,,Berliner Stadtwerke,,52.4679198,13.328155,Tempelhof-Schöneberg,11007007,Friedenau,0702,,,,yes,,,POINT (13.328155 52.46792)
2656124594,unknown gas station,,RWE-Effizienz,,52.4701125,13.3401519,Tempelhof-Schöneberg,11007007,Schöneberg,0701,,,,,,,POINT (13.340152 52.470112)
2656132414,unknown gas station,,RWE-Effizienz,,52.4717224,13.3280099,Tempelhof-Schöneberg,11007007,Friedenau,0702,,,,,,,POINT (13.32801 52.471722)
2656141483,unknown gas station,,Vattenfall,,52.4651333,13.3257133,Steglitz-Zehlendorf,11006006,Steglitz,0601,,,,,,,POINT (13.325713 52.465133)
2656148395,unknown gas station,,RWE-Effizienz,,52.4885352,13.3409367,Tempelhof-Schöneberg,11007007,Schöneberg,0701,,,,,,,POINT (13.340937 52.488535)
2704141949,unknown gas station,,Berliner-Energie-Zentrum,,52.4645893,13.3671447,Tempelhof-Schöneberg,11007007,Schöneberg,0701,,,,,,,POINT (13.367145 52.464589)
2758018654,unknown gas station,,Vattenfall,,52.4859772,13.4578258,Treptow-Köpenick,11009009,Alt-Treptow,0901,,,,,,,POINT (13.457826 52.485977)
2763458038,Innogy,Innogy,Innogy,,52.5311751,13.469,Lichtenberg,11011011,Fennpfuhl,1111,,,,,,,POINT (13.469 52.531175)
2972801694,unknown gas station,,,,52.5556344,13.1982477,Spandau,11005005,Hakenfelde,0507,,,,,,,POINT (13.198248 52.555634)
3005662528,unknown gas station,,Cariad SE,,52.523789,13.3205022,Charlottenburg-Wilmersdorf,11004004,Charlottenburg,0401,,,,,,,POINT (13.320502 52.523789)
3005662529,unknown gas station,,Cariad SE,,52.5237079,13.3203912,Charlottenburg-Wilmersdorf,11004004,Charlottenburg,0401,,,,,,,POINT (13.320391 52.523708)
3084992724,unknown gas station,,,,52.4269521,13.5275592,Treptow-Köpenick,11009009,Adlershof,0907,,,,,,,POINT (13.527559 52.426952)
3102618505,EVLink,,DB Mobility Logistics AG,,52.4756617,13.3637932,Tempelhof-Schöneberg,11007007,Schöneberg,0701,,,,,,,POINT (13.363793 52.475662)
3158241305,unknown gas station,,Vattenfall,,52.5209042,13.320986,Charlottenburg-Wilmersdorf,11004004,Charlottenburg,0401,,,,,,,POINT (13.320986 52.520904)
3239492621,unknown gas station,,Allego,,52.467127,13.3275363,Tempelhof-Schöneberg,11007007,Friedenau,0702,,,,yes,,,POINT (13.327536 52.467127)
3345975080,Berlin EUREF Supercharger,Tesla Supercharger,Tesla,,52.4817012,13.3567071,Tempelhof-Schöneberg,11007007,Schöneberg,0701,,,,,,,POINT (13.356707 52.481701)
3369872791,unknown gas station,,BMWi (www.bmwi.de),,52.5101915,13.3267185,Charlottenburg-Wilmersdorf,11004004,Charlottenburg,0401,,,,,,,POINT (13.326718 52.510192)
3561162475,unknown gas station,,EDEKA,,52.5844686,13.4170345,Pankow,11003003,Niederschönhausen,0311,,,,,,,POINT (13.417034 52.584469)
3750596638,unknown gas station,,Allego,,52.4325441,13.5276823,Treptow-Köpenick,11009009,Adlershof,0907,,,,,,,POINT (13.527682 52.432544)
3755425425,unknown gas station,,Allego,,52.4401368,13.3165375,Steglitz-Zehlendorf,11006006,Lichterfelde,0602,,,,,,,POINT (13.316538 52.440137)
3835849557,unknown gas station,,Allego,,52.5520773,13.4137294,Pankow,11003003,Prenzlauer Berg,0301,24/7,,,,,,POINT (13.413729 52.552077)
3842743345,Innogy,Innogy,Innogy,,52.5055895,13.5136147,Lichtenberg,11011011,Friedrichsfelde,1101,,,,,,,POINT (13.513615 52.50559)
3904044913,unknown gas station,,Berliner Stadtwerke,,52.5448064,13.4985772,Lichtenberg,11011011,Alt-Hohenschönhausen,1110,,,,,,,POINT (13.498577 52.544806)
3909236558,unknown gas station,,Allego,,52.5356203,13.4318347,Pankow,11003003,Prenzlauer Berg,0301,,,,,,,POINT (13.431835 52.53562)
3909239338,unknown gas station,,Allego,,52.5317531,13.4261692,Pankow,11003003,Prenzlauer Berg,0301,24/7,,,,,,POINT (13.426169 52.531753)
3909239339,unknown gas station,,Allego,,52.5433447,13.4173827,Pankow,11003003,Prenzlauer Berg,0301,,,,,,,POINT (13.417383 52.543345)
3914624535,unknown gas station,,Vattenfall,,52.5502569,13.4333286,Pankow,11003003,Prenzlauer Berg,0301,24/7,,,,,,POINT (13.433329 52.550257)
3916774164,unknown gas station,,Vattenfall,,52.5450466,13.4270634,Pankow,11003003,Prenzlauer Berg,0301,,,,,,,POINT (13.427063 52.545047)
4010339077,unknown gas station,,be emobil,,52.5146306,13.463119,Friedrichshain-Kreuzberg,11002002,Friedrichshain,0201,,,,,,,POINT (13.463119 52.514631)
4011362358,unknown gas station,,Freie Universität,,52.453801,13.2931323,Steglitz-Zehlendorf,11006006,Dahlem,0605,,,,,,,POINT (13.293132 52.453801)
4012951094,unknown gas station,,Allego,,52.4935219,13.4135965,Friedrichshain-Kreuzberg,11002002,Kreuzberg,0202,24/7,,,,,,POINT (13.413596 52.493522)
4054600588,unknown gas station,,beBerlin,,52.4526277,13.3848881,Tempelhof-Schöneberg,11007007,Mariendorf,0704,,,,,,,POINT (13.384888 52.452628)
4152700990,unknown gas station,,Shell Recharge Solutions,,52.5337031,13.4425038,Pankow,11003003,Prenzlauer Berg,0301,24/7,,,,,,POINT (13.442504 52.533703)
4212982117,unknown gas station,,,,52.5693194,13.1979623,Spandau,11005005,Hakenfelde,0507,,,,,,,POINT (13.197962 52.569319)
4226875722,unknown gas station,,Shell Recharge Solutions,,52.5336105,13.4149113,Pankow,11003003,Prenzlauer Berg,0301,24/7,,,,,,POINT (13.414911 52.53361)
4319305629,unknown gas station,,be-emobil.de,,52.5151805,13.4508426,Friedrichshain-Kreuzberg,11002002,Friedrichshain,0201,,,,,,,POINT (13.450843 52.51518)
4326710254,Be emobil,,Allego,,52.5212204,13.3002933,Charlottenburg-Wilmersdorf,11004004,Charlottenburg,0401,,,,,,,POINT (13.300293 52.52122)
4327639990,unknown gas station,,Allego,,52.5174751,13.3044037,Charlottenburg-Wilmersdorf,11004004,Charlottenburg,0401,24/7,,,,,,POINT (13.304404 52.517475)
4341318826,Innogy,Innogy,Innogy,,52.5228612,13.380959,Mitte,11001001,Mitte,0101,24/7,,,,,,POINT (13.380959 52.522861)
4383838587,unknown gas station,,Allego,,52.4834435,13.4288033,Neukölln,11008008,Neukölln,0801,24/7,,,,,,POINT (13.428803 52.483444)
4389143841,unknown gas station,,Allego,,52.4743456,13.4543603,Neukölln,11008008,Neukölln,0801,24/7,,,,,,POINT (13.45436 52.474346)
4409469499,unknown gas station,,Vattenfall,,52.4703364,13.3721779,Tempelhof-Schöneberg,11007007,Tempelhof,0703,24/7,,,,,,POINT (13.372178 52.470336)
4409472084,unknown gas station,Innogy,Innogy,,52.4691966,13.3707266,Tempelhof-Schöneberg,11007007,Tempelhof,0703,24/7,,,,,,POINT (13.370727 52.469197)
4409477380,unknown gas station,,Lidl,,52.4831704,13.3511644,Tempelhof-Schöneberg,11007007,Schöneberg,0701,Mo-Sa 08:00-22:00,,,,,,POINT (13.351164 52.48317)
4477116815,unknown gas station,,Allego,,52.510267,13.3299489,Charlottenburg-Wilmersdorf,11004004,Charlottenburg,0401,24/7,,,,,,POINT (13.329949 52.510267)
4556857261,unknown gas station,,Vattenfall Europe Berlin,,52.5274793,13.3717185,Mitte,11001001,Moabit,0102,,,,yes,,,POINT (13.371718 52.527479)
4561948710,unknown gas station,,be-emobil,,52.4902137,13.4198956,Friedrichshain-Kreuzberg,11002002,Kreuzberg,0202,,,,,,,POINT (13.419896 52.490214)
4588282389,unknown gas station,,Allego,,52.4877796,13.3028388,Charlottenburg-Wilmersdorf,11004004,Wilmersdorf,0402,,,,,,,POINT (13.302839 52.48778)
4593219613,unknown gas station,,Lidl,,52.6034448,13.3674146,Reinickendorf,11012012,Märkisches Viertel,1210,Mo-Sa 08:00-21:00,,,,,,POINT (13.367415 52.603445)
4593219614,unknown gas station,,Lidl,,52.6038663,13.3676334,Reinickendorf,11012012,Märkisches Viertel,1210,Mo-Sa 08:00-21:00,,,,,,POINT (13.367633 52.603866)
4597240936,unknown gas station,Innogy,Innogy,,52.5029874,13.4810164,Lichtenberg,11011011,Rummelsburg,1112,,,,,,,POINT (13.481016 52.502987)
4600305229,unknown gas station,,Allego,,52.4673656,13.4906316,Treptow-Köpenick,11009009,Baumschulenweg,0903,,,,,,,POINT (13.490632 52.467366)
4605700439,unknown gas station,,E.ON,,52.4288945,13.5385471,Treptow-Köpenick,11009009,Adlershof,0907,,,,,,,POINT (13.538547 52.428894)
4662885608,unknown gas station,,Allego,,52.5256324,13.4289925,Friedrichshain-Kreuzberg,11002002,Friedrichshain,0201,,,,,,,POINT (13.428992 52.525632)
4662885609,unknown gas station,,be emobil,,52.5200935,13.4377206,Friedrichshain-Kreuzberg,11002002,Friedrichshain,0201,,,,,,,POINT (13.437721 52.520094)
4692970768,unknown gas station,,Shell Recharge Solutions,,52.4923557,13.5250664,Lichtenberg,11011011,Karlshorst,1102,,,,,,,POINT (13.525066 52.492356)
4692974288,be emobil,,be emobil,,52.4981179,13.5024349,Lichtenberg,11011011,Friedrichsfelde,1101,24/7,,,,,,POINT (13.502435 52.498118)
4692975241,be emobil,,be emobil,,52.5197369,13.2694746,Charlottenburg-Wilmersdorf,11004004,Westend,0405,24/7,,,,,,POINT (13.269475 52.519737)
4707494923,E-Bike Ladestation,,Lidl,,52.4830352,13.3513787,Tempelhof-Schöneberg,11007007,Schöneberg,0701,Mo-Sa 08:00-22:00,,,,,,POINT (13.351379 52.483035)
4717364494,unknown gas station,,Allego,,52.5352943,13.4033197,Mitte,11001001,Mitte,0101,,,,,,,POINT (13.40332 52.535294)
4757389019,unknown gas station,,Allego,,52.5308575,13.4616389,Pankow,11003003,Prenzlauer Berg,0301,,,,,,,POINT (13.461639 52.530858)
4771561729,unknown gas station,,Berliner Stadtwerke,,52.4783471,13.4269049,Neukölln,11008008,Neukölln,0801,24/7,,,,,,POINT (13.426905 52.478347)
4779494434,unknown gas station,,,,52.5226575,13.3205455,Charlottenburg-Wilmersdorf,11004004,Charlottenburg,0401,,,,,,,POINT (13.320546 52.522658)
4779494435,unknown gas station,,,,52.522542,13.3203992,Charlottenburg-Wilmersdorf,11004004,Charlottenburg,0401,,,,,,,POINT (13.320399 52.522542)
4818965626,unknown gas station,,be-emobil,,52.5343418,13.517828,Marzahn-Hellersdorf,11010010,Marzahn,1001,24/7,,,,,,POINT (13.517828 52.534342)
4834614289,unknown gas station,,Allego,,52.4883635,13.3495437,Tempelhof-Schöneberg,11007007,Schöneberg,0701,,,,,,,POINT (13.349544 52.488364)
4834635639,unknown gas station,,Allego,,52.4873567,13.3545032,Tempelhof-Schöneberg,11007007,Schöneberg,0701,,,,,,,POINT (13.354503 52.487357)
4834635640,unknown gas station,,Allego,,52.4853683,13.3613804,Tempelhof-Schöneberg,11007007,Schöneberg,0701,,,,,,,POINT (13.36138 52.485368)
4875628124,unknown gas station,,be emobil,,52.5104873,13.2970512,Charlottenburg-Wilmersdorf,11004004,Charlottenburg,0401,,,,,,,POINT (13.297051 52.510487)
4931253122,ubitricty Laterne,ubitricity,ubitricity,,52.5087297,13.5069054,Lichtenberg,11011011,Friedrichsfelde,1101,,,,,,,POINT (13.506905 52.50873)
4953495663,unknown gas station,,Allego,,52.5549993,13.3409945,Mitte,11001001,Wedding,0105,,,,,,,POINT (13.340994 52.554999)
5046985465,be emobil,,Allego,,52.5449498,13.3913809,Mitte,11001001,Gesundbrunnen,0106,,,,,,,POINT (13.391381 52.54495)
5052672118,Be Emobil,,Allego,,52.4918642,13.5248811,Lichtenberg,11011011,Karlshorst,1102,24/7,,,,,,POINT (13.524881 52.491864)
5052922945,unknown gas station,,IKEA,,52.5343097,13.5126286,Lichtenberg,11011011,Lichtenberg,1103,Mo-Sa 10:00-21:00,,,,,,POINT (13.512629 52.53431)
5052922946,unknown gas station,,IKEA,,52.5343138,13.5127011,Lichtenberg,11011011,Lichtenberg,1103,Mo-Sa 10:00-21:00,,,,,,POINT (13.512701 52.534314)
5052922947,unknown gas station,,IKEA,,52.5343184,13.5127644,Lichtenberg,11011011,Lichtenberg,1103,Mo-Sa 10:00-21:00,,,,,,POINT (13.512764 52.534318)
5052933623,unknown gas station,,Vattenfall,,52.4726423,13.3351396,Tempelhof-Schöneberg,11007007,Friedenau,0702,,,,,,,POINT (13.33514 52.472642)
5098075563,unknown gas station,,Vattenfall,,52.5310161,13.441621,Pankow,11003003,Prenzlauer Berg,0301,24/7,,,,,,POINT (13.441621 52.531016)
5098139041,unknown gas station,TotalEnergies,TotalEnergies,,52.5310084,13.4416533,Pankow,11003003,Prenzlauer Berg,0301,24/7,,,,,,POINT (13.441653 52.531008)
5111721849,unknown gas station,,Allego,,52.5364265,13.4066149,Pankow,11003003,Prenzlauer Berg,0301,,,,,,,POINT (13.406615 52.536426)
5111721850,unknown gas station,,Allego,,52.481323,13.318858,Charlottenburg-Wilmersdorf,11004004,Wilmersdorf,0402,,,,,,,POINT (13.318858 52.481323)
5111721851,unknown gas station,,Allego,,52.5397044,13.4069011,Pankow,11003003,Prenzlauer Berg,0301,24/7,,,,,,POINT (13.406901 52.539704)
5111721852,unknown gas station,,Allego,,52.5420232,13.4390281,Pankow,11003003,Prenzlauer Berg,0301,,,,,,,POINT (13.439028 52.542023)
5111721853,unknown gas station,,Allego,,52.547029,13.4386461,Pankow,11003003,Prenzlauer Berg,0301,,,,,,,POINT (13.438646 52.547029)
5111721854,unknown gas station,,Allego,,52.567805,13.4259846,Pankow,11003003,Pankow,0307,,,,,,,POINT (13.425985 52.567805)
5111721855,unknown gas station,,Allego,,52.5488993,13.4557573,Pankow,11003003,Weißensee,0302,,,,,,,POINT (13.455757 52.548899)
5111721856,unknown gas station,,Allego,,52.5347023,13.3971174,Mitte,11001001,Mitte,0101,,,,,,,POINT (13.397117 52.534702)
5111769134,unknown gas station,,Allego,,52.5535826,13.5431269,Marzahn-Hellersdorf,11010010,Marzahn,1001,,,,,,,POINT (13.543127 52.553583)
5111769135,unknown gas station,,Allego,,52.4769685,13.3283448,Tempelhof-Schöneberg,11007007,Friedenau,0702,,,,,,,POINT (13.328345 52.476968)
5111769136,unknown gas station,,Allego,,52.5372775,13.5056158,Lichtenberg,11011011,Alt-Hohenschönhausen,1110,,,,,,,POINT (13.505616 52.537278)
5111769137,unknown gas station,,Allego,,52.4715429,13.3336076,Tempelhof-Schöneberg,11007007,Friedenau,0702,,,,,,,POINT (13.333608 52.471543)
5111769138,unknown gas station,,Allego,,52.5293759,13.1397833,Spandau,11005005,Staaken,0504,,,,,,,POINT (13.139783 52.529376)
5111769139,unknown gas station,,Allego,,52.5332823,13.1954836,Spandau,11005005,Spandau,0501,,,,,,,POINT (13.195484 52.533282)
5111769140,unknown gas station,,Allego,,52.5637724,13.3297115,Reinickendorf,11012012,Reinickendorf,1201,,,,,,,POINT (13.329712 52.563772)
5111769141,unknown gas station,,Allego,,52.5552331,13.5664636,Marzahn-Hellersdorf,11010010,Marzahn,1001,,,,,,,POINT (13.566464 52.555233)
5111769142,unknown gas station,,Allego,,52.5230385,13.4802243,Lichtenberg,11011011,Lichtenberg,1103,,,,,,,POINT (13.480224 52.523038)
5111780186,unknown gas station,,Allego,,52.577336,13.2936235,Reinickendorf,11012012,Tegel,1202,24/7,,,,,,POINT (13.293624 52.577336)
5111780187,unknown gas station,,Allego,,52.5905056,13.2812104,Reinickendorf,11012012,Tegel,1202,,,,,,,POINT (13.28121 52.590506)
5111780188,unknown gas station,,Allego,,52.547087,13.3540389,Mitte,11001001,Wedding,0105,,,,,,,POINT (13.354039 52.547087)
5111793397,unknown gas station,,Allego,,52.5234291,13.3662327,Mitte,11001001,Moabit,0102,,,,,,,POINT (13.366233 52.523429)
5111793398,unknown gas station,,Berliner Stadtwerke,,52.5318033,13.3778731,Mitte,11001001,Mitte,0101,,,,,,,POINT (13.377873 52.531803)
5111793399,unknown gas station,,Berliner Stadtwerke,,52.534234,13.3702585,Mitte,11001001,Mitte,0101,24/7,,,,,,POINT (13.370258 52.534234)
5111793400,unknown gas station,,Berliner Stadtwerke,,52.5401738,13.3711613,Mitte,11001001,Gesundbrunnen,0106,,,,,,,POINT (13.371161 52.540174)
5111793401,unknown gas station,,Berliner Stadtwerke,,52.5461758,13.3690134,Mitte,11001001,Wedding,0105,,,,,,,POINT (13.369013 52.546176)
5172540088,unknown gas station,,Allego,,52.5043169,13.4097179,Friedrichshain-Kreuzberg,11002002,Kreuzberg,0202,,,,,,,POINT (13.409718 52.504317)
5197091613,unknown gas station,,Allego,,52.4813888,13.3297599,Charlottenburg-Wilmersdorf,11004004,Wilmersdorf,0402,,,,,,,POINT (13.32976 52.481389)
5206949473,unknown gas station,,be emobil,,52.5241311,13.3324515,Mitte,11001001,Moabit,0102,,,,,,,POINT (13.332452 52.524131)
5206949475,unknown gas station,,be emobil,,52.525891,13.3011386,Charlottenburg-Wilmersdorf,11004004,Charlottenburg,0401,,,,,,,POINT (13.301139 52.525891)
5206949476,unknown gas station,,be emobil,,52.5355637,13.3000877,Charlottenburg-Wilmersdorf,11004004,Charlottenburg-Nord,0406,,,,,,,POINT (13.300088 52.535564)
5214561869,unknown gas station,,Allego,,52.5106206,13.322954,Charlottenburg-Wilmersdorf,11004004,Charlottenburg,0401,,,,,,,POINT (13.322954 52.510621)
5218747959,unknown gas station,,be emobil,,52.4953707,13.3088763,Charlottenburg-Wilmersdorf,11004004,Wilmersdorf,0402,,,,,,,POINT (13.308876 52.495371)
5249519721,unknown gas station,,Vattenfall,,52.5419505,13.5708221,Marzahn-Hellersdorf,11010010,Marzahn,1001,,,,,,,POINT (13.570822 52.54195)
5283382439,unknown gas station,,Wirelane,,52.4553571,13.5254831,Treptow-Köpenick,11009009,Oberschöneweide,0909,,,,,,,POINT (13.525483 52.455357)
5306766491,Innogy,Innogy,Innogy,,52.5087524,13.3729027,Mitte,11001001,Tiergarten,0104,,,,,,,POINT (13.372903 52.508752)
5306783763,unknown gas station,,be emobil,,52.5047684,13.3808066,Friedrichshain-Kreuzberg,11002002,Kreuzberg,0202,24/7,,,,,,POINT (13.380807 52.504768)
5306791206,unknown gas station,,,,52.5038403,13.3836694,Friedrichshain-Kreuzberg,11002002,Kreuzberg,0202,24/7,,,,,,POINT (13.383669 52.50384)
5306803868,unknown gas station,,be emobil,,52.5000202,13.40753,Friedrichshain-Kreuzberg,11002002,Kreuzberg,0202,24/7,,,,,,POINT (13.40753 52.50002)
5306805885,unknown gas station,,Gewobag,,52.5004609,13.4078381,Friedrichshain-Kreuzberg,11002002,Kreuzberg,0202,,,,,,,POINT (13.407838 52.500461)
5306812102,unknown gas station,,be emobil,,52.5133848,13.4155767,Mitte,11001001,Mitte,0101,"""currently closed""",,,,,,POINT (13.415577 52.513385)
5324273698,unknown gas station,,Allego,,52.4684204,13.4298651,Neukölln,11008008,Neukölln,0801,24/7,,,,,,POINT (13.429865 52.46842)
5325280983,unknown gas station,,,,52.5017262,13.6240089,Marzahn-Hellersdorf,11010010,Mahlsdorf,1004,24/7,,,,,,POINT (13.624009 52.501726)
5325280984,unknown gas station,,,,52.5017801,13.6239308,Marzahn-Hellersdorf,11010010,Mahlsdorf,1004,24/7,,,,,,POINT (13.623931 52.50178)
5325280985,unknown gas station,,,,52.5027792,13.624233,Marzahn-Hellersdorf,11010010,Mahlsdorf,1004,24/7,,,,,,POINT (13.624233 52.502779)
5354651133,unknown gas station,,Allego,,52.4962365,13.467548,Friedrichshain-Kreuzberg,11002002,Friedrichshain,0201,,,,,,,POINT (13.467548 52.496236)
5355176012,unknown gas station,,Allego,,52.5328609,13.207832,Spandau,11005005,Spandau,0501,,,,,,,POINT (13.207832 52.532861)
5386387402,unknown gas station,,Allego,,52.5537431,13.4085118,Pankow,11003003,Prenzlauer Berg,0301,24/7,,,,,,POINT (13.408512 52.553743)
5386945870,unknown gas station,,be emobile,,52.558665,13.4125537,Pankow,11003003,Pankow,0307,,,,,,,POINT (13.412554 52.558665)
5386945871,unknown gas station,,Allego,,52.5487121,13.4123198,Pankow,11003003,Prenzlauer Berg,0301,24/7,,,,,,POINT (13.41232 52.548712)
5386945872,unknown gas station,,Allego,,52.5441773,13.4153377,Pankow,11003003,Prenzlauer Berg,0301,,,,,,,POINT (13.415338 52.544177)
5389661102,unknown gas station,,Berliner Stadtwerke,,52.5282104,13.391086,Mitte,11001001,Mitte,0101,,,,,,,POINT (13.391086 52.52821)
5467791002,unknown gas station,,Allego,,52.47489,13.4279419,Neukölln,11008008,Neukölln,0801,24/7,,,,,,POINT (13.427942 52.47489)
5486805946,unknown gas station,,Allego,,52.4951187,13.3837292,Friedrichshain-Kreuzberg,11002002,Kreuzberg,0202,,,,,,,POINT (13.383729 52.495119)
5490916765,unknown gas station,,Allego,,52.5548682,13.3613293,Mitte,11001001,Wedding,0105,,,,,,,POINT (13.361329 52.554868)
5528908178,unknown gas station,,Allego,,52.4825326,13.346428,Tempelhof-Schöneberg,11007007,Schöneberg,0701,,,,,,,POINT (13.346428 52.482533)
5611813688,unknown gas station,,Shell Recharge Solutions,,52.4735465,13.3269516,Tempelhof-Schöneberg,11007007,Friedenau,0702,24/7,,,,,,POINT (13.326952 52.473546)
5744011873,unknown gas station,,IKEA,,52.5283629,13.2167912,Spandau,11005005,Spandau,0501,Mo-Sa 10:00-21:00,,,,,,POINT (13.216791 52.528363)
5792072670,Ladesäule 2x11 kW Typ 2 Ringbahnstr. 131,,Berliner Stadtwerke,,52.4685949,13.3752277,Tempelhof-Schöneberg,11007007,Tempelhof,0703,24/7,,,,,,POINT (13.375228 52.468595)
5792105382,Innogy,Innogy,Innogy,,52.4694249,13.371278,Tempelhof-Schöneberg,11007007,Tempelhof,0703,,,,,,,POINT (13.371278 52.469425)
5798344780,unknown gas station,,,,52.5586876,13.2108362,Spandau,11005005,Hakenfelde,0507,,,,,,,POINT (13.210836 52.558688)
5846759376,Ladesäule Tierparkbahn,,Tierpark Berlin-Friedrichsfelde GmbH,,52.4993463,13.5268896,Lichtenberg,11011011,Friedrichsfelde,1101,,,,,,,POINT (13.52689 52.499346)
5848091341,bemobil,,Allego,,52.5017877,13.4777166,Lichtenberg,11011011,Rummelsburg,1112,24/7,,,,,,POINT (13.477717 52.501788)
5848116762,unknown gas station,,Berliner Stadtwerke,,52.5072514,13.4669816,Friedrichshain-Kreuzberg,11002002,Friedrichshain,0201,24/7,,,,,,POINT (13.466982 52.507251)
5848129813,unknown gas station,,Shell Recharge Solutions,,52.51474,13.4766874,Friedrichshain-Kreuzberg,11002002,Friedrichshain,0201,Mo-Sa 07:45-22:00,,,,,,POINT (13.476687 52.51474)
5848129814,unknown gas station,,Shell Recharge Solutions,,52.5147553,13.4766267,Friedrichshain-Kreuzberg,11002002,Friedrichshain,0201,Mo-Sa 07:45-22:00,,,,,,POINT (13.476627 52.514755)
5848129815,Vattenfall,,Vattenfall Europe AG,,52.5148454,13.4762981,Friedrichshain-Kreuzberg,11002002,Friedrichshain,0201,Mo-Sa 07:45-22:00,,,,,,POINT (13.476298 52.514845)
5848133163,RWE,Innogy,Innogy,,52.5161499,13.4800206,Lichtenberg,11011011,Lichtenberg,1103,24/7,,,,,,POINT (13.480021 52.51615)
5848137471,Innogy,Innogy,Innogy,,52.5118476,13.4977148,Lichtenberg,11011011,Lichtenberg,1103,24/7,,,,,,POINT (13.497715 52.511848)
5848150908,Innogy,Innogy,Innogy,,52.5137628,13.5542594,Marzahn-Hellersdorf,11010010,Biesdorf,1002,24/7,,,,,,POINT (13.554259 52.513763)
5903594227,Be-Emobil,,,,52.4802779,13.3873074,Tempelhof-Schöneberg,11007007,Tempelhof,0703,24/7,,,,,,POINT (13.387307 52.480278)
