,detail_url,name,type,price_euro,number_of_rooms,surface_m2,floor,street,house_number,postal_code,first_tenant,address,latitude,longitude,geometry,neighborhood_id,neighborhood,district,district_id,id
1347,https://www.immowelt.de/expose/8a4f0117-b918-4f35-9d58-d48f448358cb,Studio zur Miete 800 € 1 Zimmer 32 m² 1. Geschoss frei ab 01.03.2026 Lindenstraße Köpenick Berlin 12555,Studio,800.0,1.0,32.0,1,,,12555,no,", 12555 Köpenick Berlin",52.4606337,13.5777707,POINT (13.5777707 52.4606337),0910,Köpenick,Treptow-Köpenick,11009009,20260206_10659
1348,https://www.immowelt.de/expose/29e1b088-b580-407d-b0d2-b5d09f8b081e,Penthouse zur Miete 6.580 € 3 Zimmer 165 m² 3 Geschosse frei ab 31.03.2026 Wannsee Berlin 14109,Penthouse,6580.0,3.0,165.0,3,,,14109,no,", 14109 Wannsee Berlin",52.4198989,13.1438557,POINT (13.1438557 52.4198989),0607,Wannsee,Steglitz-Zehlendorf,11006006,20260206_10660
1349,https://www.immowelt.de/expose/719ec8a4-7776-40ce-962e-cf4a51a62f11,Wohnung zur Miete Tauschwohnung 1.150 € 2 Zimmer 57 m² EG Westend Berlin 10627,Wohnung,1150.0,2.0,57.0,0,,,10627,no,", 10627 Westend Berlin",52.5133213,13.2556663,POINT (13.2556663 52.5133213),0405,Westend,Charlottenburg-Wilmersdorf,11004004,20260206_10661
1350,https://www.immowelt.de/expose/62efc9f7-93d7-47c1-ac45-c0f1fc785b24,"Wohnung zur Miete 3.093 € 5 Zimmer 164,4 m² frei ab 13.02.2026 Chausseestraße 42 Mitte Berlin 10115",Wohnung,3093.0,5.0,164.4,,Chausseestraße,42,10115,no,"Chausseestraße 42, 10115 Mitte Berlin",52.5339907,13.3791257,POINT (13.3791257 52.5339907),0101,Mitte,Mitte,11001001,20260206_10662
1351,https://www.immowelt.de/expose/6deca820-61b6-4466-9dd6-e7426699fd17,Penthouse zur Miete 1.112 € 1 Zimmer 42 m² 6. Geschoss frei ab 01.04.2026 Neukölln Berlin 12051,Penthouse,1112.0,1.0,42.0,6,,,12051,no,", 12051 Neukölln Berlin",52.4666256,13.4291505,POINT (13.4291505 52.4666256),0801,Neukölln,Neukölln,11008008,20260206_10663
1352,https://www.immowelt.de/expose/53498e30-8475-4fd9-bbe7-83987fd19887,"Wohnung zur Miete Tauschwohnung 979 € 2,5 Zimmer 87,6 m² EG Zehlendorf Berlin 14167",Wohnung,979.0,2.5,87.6,0,,,14167,no,", 14167 Zehlendorf Berlin",52.4215785,13.2788336,POINT (13.2788336 52.4215785),0602,Lichterfelde,Steglitz-Zehlendorf,11006006,20260206_10664
1354,https://www.immowelt.de/expose/20c23562-7d9d-4971-bb52-2e4e9e5a6f71,"Wohnung zur Miete Tauschwohnung 628 € 2 Zimmer 50,2 m² 3. Geschoss Kreuzberg Berlin 10999",Wohnung,628.0,2.0,50.2,3,,,10999,no,", 10999 Kreuzberg Berlin",52.4976589,13.4231017,POINT (13.4231017 52.4976589),0202,Kreuzberg,Friedrichshain-Kreuzberg,11002002,20260206_10665
1355,https://www.immowelt.de/expose/2daea746-8c9f-45fe-9b38-be6414c71b9b,Wohnung zur Miete Tauschwohnung 560 € 2 Zimmer 64 m² Britz Berlin 12057,Wohnung,560.0,2.0,64.0,,,,12057,no,", 12057 Britz Berlin",52.4500003,13.4318449,POINT (13.4318449 52.4500003),0802,Britz,Neukölln,11008008,20260206_10666
1357,https://www.immowelt.de/expose/975d9456-9e8a-4448-836d-1025711a85fa,Wohnung zur Miete Tauschwohnung 2.900 € 4 Zimmer 110 m² 4. Geschoss Mitte Berlin 10119,Wohnung,2900.0,4.0,110.0,4,,,10119,no,", 10119 Mitte Berlin",52.5301255,13.4055082,POINT (13.4055082 52.5301255),0101,Mitte,Mitte,11001001,20260206_10667
1358,https://www.immowelt.de/expose/26tujjnr77d1,Terrassenwohnung zur Miete 1.222 € 3 Zimmer 75 m² Pritstabelstraße Köpenick Berlin 12557,Terrassenwohnung,1222.0,3.0,75.0,,,,12557,no,", 12557 Köpenick Berlin",52.4289002,13.5898056,POINT (13.5898056 52.4289002),0910,Köpenick,Treptow-Köpenick,11009009,20260206_10668
1359,https://www.immowelt.de/expose/db920089-9187-4c5a-b830-28af452eb0ca,Wohnung zur Miete 902 € 2 Zimmer 41 m² Britz Berlin 12347,Wohnung,902.0,2.0,41.0,,,,12347,no,", 12347 Britz Berlin",52.448647,13.425635,POINT (13.425635 52.448647),0802,Britz,Neukölln,11008008,20260206_10669
1366,https://www.immowelt.de/expose/863eec0a-03f6-446d-b3fe-2c3ca3ccdec3,Studio zur Miete 3.381 € 1 Zimmer 29 m² frei ab sofort Friedrichstraße 31 Kreuzberg Berlin 10969,Studio,3381.0,1.0,29.0,,Friedrichstraße,31,10969,no,"Friedrichstraße 31, 10969 Kreuzberg Berlin",52.5046652,13.3910249,POINT (13.3910249 52.5046652),0202,Kreuzberg,Friedrichshain-Kreuzberg,11002002,20260206_10670
1369,https://www.immowelt.de/expose/2469utazk7yi,Wohnung zur Miete 670 € 2 Zimmer 55 m² Geschoss 5/6 frei ab 16.02.2026 Helsingforser Str. Friedrichshain Berlin 10243,Wohnung,670.0,2.0,55.0,,,,10243,no,", 10243 Friedrichshain Berlin",52.5122697,13.4394216,POINT (13.4394216 52.5122697),0201,Friedrichshain,Friedrichshain-Kreuzberg,11002002,20260206_10671
1370,https://www.immowelt.de/expose/c2078da7-a05f-4081-ab50-62561cbec07c,"Studio zur Miete 1.450 € 3 Zimmer 56,1 m² 5. Geschoss frei ab 06.02.2026 Spandauer Damm Westend Berlin 14050",Studio,1450.0,3.0,56.1,5,,,14050,no,", 14050 Westend Berlin",52.5201745,13.2691228,POINT (13.2691228 52.5201745),0405,Westend,Charlottenburg-Wilmersdorf,11004004,20260206_10672
1371,https://www.immowelt.de/expose/abb09759-68a2-463e-a04e-f9a267bc6125,Wohnung zur Miete 1.060 € 2 Zimmer 60 m² EG frei ab 01.03.2026 Grünhofer Weg 28 Spandau Berlin 13581,Wohnung,1060.0,2.0,60.0,0,,,13581,no,", 13581 Spandau Berlin",52.5310541,13.1793679,POINT (13.1793679 52.5310541),0501,Spandau,Spandau,11005005,20260206_10673
1373,https://www.immowelt.de/expose/a8323eef-3575-4a19-b502-677e4256899f,"Wohnung zur Miete 1.110 € 2 Zimmer 69,4 m² EG frei ab sofort Grünhofer Weg 40 Spandau Berlin 13581",Wohnung,1110.0,2.0,69.4,0,,,13581,no,", 13581 Spandau Berlin",52.5310541,13.1793679,POINT (13.1793679 52.5310541),0501,Spandau,Spandau,11005005,20260206_10674
1374,https://www.immowelt.de/expose/0819b5e3-9062-40f1-9dea-60549707c2bc,"Wohnung zur Miete 2.192 € 4 Zimmer 107,5 m² 2. Geschoss frei ab sofort Quartiersweg 4 Schöneberg Berlin 10829",Wohnung,2192.0,4.0,107.5,2,,,10829,no,", 10829 Schöneberg Berlin",52.476628,13.3563932,POINT (13.3563932 52.476628),0701,Schöneberg,Tempelhof-Schöneberg,11007007,20260206_10675
1375,https://www.immowelt.de/projekte/expose/k2ug932,"Wohnung zur Miete 2.450 € 2 Zimmer 87,2 m² 4. Geschoss frei ab sofort Johannisplatz 3 Mitte Berlin 10117",Wohnung,2450.0,2.0,87.2,4,,,10117,no,", 10117 Mitte Berlin",52.5175184,13.3877686,POINT (13.3877686 52.5175184),0101,Mitte,Mitte,11001001,20260206_10676
1376,https://www.immowelt.de/expose/901ef099-9c3a-4746-8436-ec99cae5b167,Wohnung zur Miete 1.200 € 3 Zimmer 80 m² 1. Geschoss Lindhorstweg 44 Johannisthal Berlin 12487,Wohnung,1200.0,3.0,80.0,1,,,12487,no,", 12487 Johannisthal Berlin",52.443801,13.503937,POINT (13.503937 52.443801),0904,Johannisthal,Treptow-Köpenick,11009009,20260206_10677
1377,https://www.immowelt.de/expose/1860f729-a623-4c82-a204-1b1a2488355e,"Wohnung zur Miete 1.990 € 1 Zimmer 46,4 m² Geschoss 2/6 frei ab sofort Mühlenstraße 62 Pankow Berlin 13187",Wohnung,1990.0,1.0,46.4,,Mühlenstraße,62,13187,no,"Mühlenstraße 62, 13187 Pankow Berlin",52.5638141,13.4101828,POINT (13.4101828 52.5638141),0307,Pankow,Pankow,11003003,20260206_10678
1378,https://www.immowelt.de/expose/6f5f204b-8ed1-4e12-85aa-3106f1586d26,"Wohnung zur Miete 2.595 € 2 Zimmer 60,5 m² Geschoss 3/6 frei ab sofort Mühlenstraße 62 Pankow Berlin 13187",Wohnung,2595.0,2.0,60.5,,Mühlenstraße,62,13187,no,"Mühlenstraße 62, 13187 Pankow Berlin",52.5638141,13.4101828,POINT (13.4101828 52.5638141),0307,Pankow,Pankow,11003003,20260206_10679
1383,https://www.immowelt.de/expose/122d8efe-3100-460b-9b9c-36a2e29ba438,"Studio zur Miete 749 € 1 Zimmer 17,7 m² 2. Geschoss frei ab 01.03.2026 Rathenaustraße Oberschöneweide Berlin 12459",Studio,749.0,1.0,17.7,2,,,12459,no,", 12459 Oberschöneweide Berlin",52.468305,13.5147534,POINT (13.5147534 52.468305),0909,Oberschöneweide,Treptow-Köpenick,11009009,20260206_10680
1384,https://www.immowelt.de/expose/32221889-5370-43a4-bdce-eab248a5e7bd,Wohnung zur Miete Tauschwohnung 780 € 3 Zimmer 76 m² 1. Geschoss Müggelheim Berlin 12555,Wohnung,780.0,3.0,76.0,1,,,12555,no,", 12555 Müggelheim Berlin",52.4129665,13.6643488,POINT (13.6643488 52.4129665),0914,Müggelheim,Treptow-Köpenick,11009009,20260206_10681
1386,https://www.immowelt.de/expose/26vlam81imk6,Wohnung zur Miete 975 € 3 Zimmer 75 m² Geschoss EG/3 frei ab 01.04.2026 Dahlem Berlin 14195,Wohnung,975.0,3.0,75.0,0,,,14195,no,", 14195 Dahlem Berlin",52.4585754,13.2846329,POINT (13.2846329 52.4585754),0605,Dahlem,Steglitz-Zehlendorf,11006006,20260206_10682
1387,https://www.immowelt.de/expose/1a8878f3-ac51-4496-993b-6f06e0cb5804,Wohnung zur Miete Tauschwohnung 447 € 2 Zimmer 67 m² 3. Geschoss Plänterwald Berlin 12437,Wohnung,447.0,2.0,67.0,3,,,12437,no,", 12437 Plänterwald Berlin",52.4795439,13.4788076,POINT (13.4788076 52.4795439),0902,Plänterwald,Treptow-Köpenick,11009009,20260206_10683
1388,https://www.immowelt.de/expose/269wz1xw96ve,Wohnung zur Miete 2.038 € 3 Zimmer 83 m² Geschoss 4/5 frei ab 01.03.2026 Lichtenberg Berlin 10317,Wohnung,2038.0,3.0,83.0,,,,10317,no,", 10317 Lichtenberg Berlin",52.4986204,13.4838382,POINT (13.4838382 52.4986204),1112,Rummelsburg,Lichtenberg,11011011,20260206_10684
1389,https://www.immowelt.de/expose/3c57fb1d-94d3-475d-8180-29166e117cb9,"Studio zur Miete 533 € 1 Zimmer 18,1 m² 3. Geschoss frei ab 01.03.2026 Rathenaustraße Oberschöneweide Berlin 12459",Studio,533.0,1.0,18.1,3,,,12459,no,", 12459 Oberschöneweide Berlin",52.468305,13.5147534,POINT (13.5147534 52.468305),0909,Oberschöneweide,Treptow-Köpenick,11009009,20260206_10685
1391,https://www.immowelt.de/expose/265l2w4a635a,Studio zur Miete Tauschwohnung 1.627 € 3 Zimmer 80 m² 2. Geschoss Prenzlauer Berg Berlin 10405,Studio,1627.0,3.0,80.0,2,,,10405,no,", 10405 Berg Berlin",52.5355509,13.4256888,POINT (13.4256888 52.5355509),0301,Prenzlauer Berg,Pankow,11003003,20260206_10686
1392,https://www.immowelt.de/expose/48690ebb-8074-4635-9fd7-01fc0dc99079,Wohnung zur Miete 380 € 1 Zimmer 20 m² Geschoss EG/2 frei ab 08.03.2026 Altglienicke Berlin 12524,Wohnung,380.0,1.0,20.0,0,,,12524,no,", 12524 Altglienicke Berlin",52.4118113,13.5481684,POINT (13.5481684 52.4118113),0906,Altglienicke,Treptow-Köpenick,11009009,20260206_10687
1394,https://www.immowelt.de/expose/26iny5icgde3,Wohnung zur Miete 1.140 € 2 Zimmer 57 m² frei ab sofort Buckow Berlin 12351,Wohnung,1140.0,2.0,57.0,,,,12351,no,", 12351 Buckow Berlin",52.4272436,13.4281011,POINT (13.4281011 52.4272436),0802,Britz,Neukölln,11008008,20260206_10688
1395,https://www.immowelt.de/expose/262a25bnwhna,Terrassenwohnung zur Miete 700 € 1 Zimmer 22 m² frei ab sofort Lichterfelde Berlin 12207,Terrassenwohnung,700.0,1.0,22.0,,,,12207,no,", 12207 Lichterfelde Berlin",52.4207626,13.3056557,POINT (13.3056557 52.4207626),0602,Lichterfelde,Steglitz-Zehlendorf,11006006,20260206_10689
1396,https://www.immowelt.de/expose/26wfd8ih3ycx,"Studio zur Miete 930 € 1 Zimmer 24,2 m² Geschoss 5/7 frei ab 01.04.2026 Weißensee Berlin 13088",Studio,930.0,1.0,24.2,,,,13088,no,", 13088 Weißensee Berlin",52.559548,13.4773241,POINT (13.4773241 52.559548),0302,Weißensee,Pankow,11003003,20260206_10690
1397,https://www.immowelt.de/expose/11ff1bf6-97a2-421e-8be2-c46191c4f47e,Wohnung zur Miete 1.100 € 2 Zimmer 67 m² Geschoss 3/5 frei ab sofort Moabit Berlin 10553,Wohnung,1100.0,2.0,67.0,,,,10553,no,", 10553 Moabit Berlin",52.5292631,13.3217715,POINT (13.3217715 52.5292631),0102,Moabit,Mitte,11001001,20260206_10691
1399,https://www.immowelt.de/expose/ee218f81-4388-444c-b887-51bc5686fb04,"Wohnung zur Miete 700 € 1,5 Zimmer 39 m² Geschoss 1/4 frei ab sofort Mitte Berlin 10179",Wohnung,700.0,1.5,39.0,,,,10179,no,", 10179 Mitte Berlin",52.5121017,13.4164365,POINT (13.4164365 52.5121017),0101,Mitte,Mitte,11001001,20260206_10692
1401,https://www.immowelt.de/expose/05f718ff-2ef3-433e-9d04-0bd7cb273225,Wohnung zur Miete Tauschwohnung 1.242 € 2 Zimmer 71 m² 3. Geschoss Neukölln Berlin 12055,Wohnung,1242.0,2.0,71.0,3,,,12055,no,", 12055 Neukölln Berlin",52.4718598,13.447444,POINT (13.447444 52.4718598),0801,Neukölln,Neukölln,11008008,20260206_10693
1402,https://www.immowelt.de/expose/f5f996a7-7c56-4fff-9806-b847937285fd,Penthouse zur Miete 2.920 € 3 Zimmer 170 m² 3. Geschoss frei ab sofort Zehlendorf Berlin 14129,Penthouse,2920.0,3.0,170.0,3,,,14129,no,", 14129 Zehlendorf Berlin",52.4429207,13.1973448,POINT (13.1973448 52.4429207),0606,Nikolassee,Steglitz-Zehlendorf,11006006,20260206_10694
1403,https://www.immowelt.de/expose/0343b43f-6654-4023-93e1-12d942d748a6,"Wohnung zur Miete Tauschwohnung 2.000 € 3,5 Zimmer 80 m² 5. Geschoss Westend Berlin 10707",Wohnung,2000.0,3.5,80.0,5,,,10707,no,", 10707 Westend Berlin",52.5133213,13.2556663,POINT (13.2556663 52.5133213),0405,Westend,Charlottenburg-Wilmersdorf,11004004,20260206_10695
1404,https://www.immowelt.de/expose/6723ebde-0496-43bf-a099-1c806aa982f8,"Wohnung zur Miete Tauschwohnung 346 € 1,5 Zimmer 32 m² EG Westend Berlin 14059",Wohnung,346.0,1.5,32.0,0,,,14059,no,", 14059 Westend Berlin",52.5206596,13.2775493,POINT (13.2775493 52.5206596),0405,Westend,Charlottenburg-Wilmersdorf,11004004,20260206_10696
1405,https://www.immowelt.de/expose/de732e28-a4c8-4ddd-8308-add88e652b25,Wohnung zur Miete Tauschwohnung 600 € 2 Zimmer 50 m² 3. Geschoss Französisch Buchholz Berlin 10439,Wohnung,600.0,2.0,50.0,3,,,10439,no,", 10439 Buchholz Berlin",52.6105131,13.4281104,POINT (13.4281104 52.6105131),0310,Französisch Buchholz,Pankow,11003003,20260206_10697
1406,https://www.immowelt.de/expose/26c1i5yjbant,Wohnung zur Miete 1.800 € 3 Zimmer 90 m² 3. Geschoss frei ab 01.03.2026 Steglitz Berlin 12157,Wohnung,1800.0,3.0,90.0,3,,,12157,no,", 12157 Steglitz Berlin",52.463673,13.3326994,POINT (13.3326994 52.463673),0601,Steglitz,Steglitz-Zehlendorf,11006006,20260206_10698
1407,https://www.immowelt.de/expose/090aae15-358b-41e1-b991-66fb0a5437f1,Wohnung zur Miete 1.575 € 3 Zimmer 90 m² Geschoss 2/5 frei ab sofort Neukölln Berlin 12043,Wohnung,1575.0,3.0,90.0,,,,12043,no,", 12043 Neukölln Berlin",52.4799159,13.4370709,POINT (13.4370709 52.4799159),0801,Neukölln,Neukölln,11008008,20260206_10699
1408,https://www.immowelt.de/expose/26wet14rqc98,Wohnung zur Miete 900 € 1 Zimmer 72 m² Geschoss 3/5 frei ab sofort Köpenick Berlin 12555,Wohnung,900.0,1.0,72.0,,,,12555,no,", 12555 Köpenick Berlin",52.4606337,13.5777707,POINT (13.5777707 52.4606337),0910,Köpenick,Treptow-Köpenick,11009009,20260206_10700
1410,https://www.immowelt.de/expose/686dd8b1-f8c2-4a12-a6c4-d6cbf81e167f,Wohnung zur Miete Tauschwohnung 680 € 2 Zimmer 52 m² Müggelheim Berlin 12435,Wohnung,680.0,2.0,52.0,,,,12435,no,", 12435 Müggelheim Berlin",52.4129665,13.6643488,POINT (13.6643488 52.4129665),0914,Müggelheim,Treptow-Köpenick,11009009,20260206_10701
1415,https://www.immowelt.de/expose/25kgdusak9sd,Terrassenwohnung zur Miete 1.840 € 2 Zimmer 92 m² Geschoss 5/6 frei ab sofort Relingstraße 48 Grünau Berlin 12527,Terrassenwohnung,1840.0,2.0,92.0,,Relingstraße,48,12527,no,"Relingstraße 48, 12527 Grünau Berlin",52.4259669,13.5775658,POINT (13.5775658 52.4259669),0913,Grünau,Treptow-Köpenick,11009009,20260206_10702
1416,https://www.immowelt.de/expose/c0bfb079-bd57-4d13-bf8b-81b7a9f1c707,"Studio zur Miete 1.372 € 3 Zimmer 61,1 m² 2. Geschoss frei ab 06.02.2026 Allee der Kosmonauten Friedrichsfelde Berlin 10315",Studio,1372.0,3.0,61.1,2,,,10315,no,", 10315 Friedrichsfelde Berlin",52.5029358,13.5205456,POINT (13.5205456 52.5029358),1101,Friedrichsfelde,Lichtenberg,11011011,20260206_10703
1418,https://www.immowelt.de/expose/66d68165-801a-4f61-9a9e-94a6f45bfb08,Wohnung zur Miete 1.575 € 4 Zimmer 68 m² frei ab 30.10.2026 Prenzlauer Berg Berlin 10405,Wohnung,1575.0,4.0,68.0,,,,10405,no,", 10405 Berg Berlin",52.5355509,13.4256888,POINT (13.4256888 52.5355509),0301,Prenzlauer Berg,Pankow,11003003,20260206_10704
1419,https://www.immowelt.de/expose/6cb16e32-0fec-4e9e-9e21-d8891cc3bc35,"Wohnung zur Miete Tauschwohnung 1.100 € 2,5 Zimmer 64 m² 4. Geschoss Mitte Berlin 10119",Wohnung,1100.0,2.5,64.0,4,,,10119,no,", 10119 Mitte Berlin",52.5301255,13.4055082,POINT (13.4055082 52.5301255),0101,Mitte,Mitte,11001001,20260206_10705
1420,https://www.immowelt.de/expose/2312fd1d-739c-417b-9326-5ad8c753e977,"Wohnung zur Miete 1.214 € 3 Zimmer 71,4 m² Marzahn Berlin 12687",Wohnung,1214.0,3.0,71.4,,,,12687,no,", 12687 Marzahn Berlin",52.55662,13.5655062,POINT (13.5655062 52.55662),1001,Marzahn,Marzahn-Hellersdorf,11010010,20260206_10706
1421,https://www.immowelt.de/expose/e1c0a050-858b-4950-9203-45adfe0f4fe0,Studio zur Miete 1.360 € 2 Zimmer 58 m² 1. Geschoss frei ab sofort Hohenzollerndamm 73A Schmargendorf Berlin 14199,Studio,1360.0,2.0,58.0,1,,,14199,no,", 14199 Schmargendorf Berlin",52.4779633,13.2924242,POINT (13.2924242 52.4779633),0403,Schmargendorf,Charlottenburg-Wilmersdorf,11004004,20260206_10707
1423,https://www.immowelt.de/expose/f46a857c-69c2-40a5-9ab7-0a7b7a9b6065,Wohnung zur Miete 1.440 € 3 Zimmer 76 m² Geschoss 3/5 frei ab sofort Steegerstraße 67 Gesundbrunnen Berlin 13359,Wohnung,1440.0,3.0,76.0,eg,Steegerstraße,67,13359,no,"Steegerstraße 67, 13359 Gesundbrunnen Berlin",52.5630547,13.3942705,POINT (13.3942705 52.5630547),0106,Gesundbrunnen,Mitte,11001001,20260206_10708
1424,https://www.immowelt.de/expose/eef6ac6a-5b7e-479f-967b-125ca5640996,Wohnung zur Miete 1.215 € 2 Zimmer 51 m² Geschoss 3/5 frei ab sofort Varziner Straße 11 Friedenau Berlin 12161,Wohnung,1215.0,2.0,51.0,,Varziner Straße,11,12161,no,"Varziner Straße 11, 12161 Friedenau Berlin",52.4773038,13.3256052,POINT (13.3256052 52.4773038),0702,Friedenau,Tempelhof-Schöneberg,11007007,20260206_10709
1425,https://www.immowelt.de/expose/0bf65b23-9e82-4e6f-b4ab-afef243b1187,Wohnung zur Miete 1.350 € 2 Zimmer 64 m² Geschoss 2/5 frei ab sofort Roseggerstraße 17 Neukölln Berlin 12059,Wohnung,1350.0,2.0,64.0,eg,Roseggerstraße,17,12059,no,"Roseggerstraße 17, 12059 Neukölln Berlin",52.4800393,13.446715,POINT (13.446715 52.4800393),0801,Neukölln,Neukölln,11008008,20260206_10710
1426,https://www.immowelt.de/expose/a071d363-83e7-4fa0-8d1e-0b59d43c4fa0,Wohnung zur Miete 1.395 € 2 Zimmer 63 m² Geschoss 5/5 frei ab sofort Gabriel-Max-Straße 17 Friedrichshain Berlin 10245,Wohnung,1395.0,2.0,63.0,,Gabriel-Max-Straße,17,10245,no,"Gabriel-Max-Straße 17, 10245 Friedrichshain Berlin",52.5107932,13.4583233,POINT (13.4583233 52.5107932),0201,Friedrichshain,Friedrichshain-Kreuzberg,11002002,20260206_10711
1427,https://www.immowelt.de/expose/5354a259-6e50-4ec4-a1c8-4c5c62721ffb,"Wohnung zur Miete 1.294 € 2 Zimmer 43,1 m² 3. Geschoss Fromet-und Medelssohn-Platz 3 Kreuzberg Berlin 10969",Wohnung,1294.0,2.0,43.1,3,,,10969,no,", 10969 Kreuzberg Berlin",52.5023538,13.4023459,POINT (13.4023459 52.5023538),0202,Kreuzberg,Friedrichshain-Kreuzberg,11002002,20260206_10712
1430,https://www.immowelt.de/expose/194210bb-68b2-4ea9-8323-d8d3ac2ea97c,Wohnung zur Miete 895 € 2 Zimmer 58 m² 1. Geschoss Wilhelmsmühlenweg 198 Mahlsdorf Berlin 12623,Wohnung,895.0,2.0,58.0,1,,,12623,no,", 12623 Mahlsdorf Berlin",52.4979484,13.6112232,POINT (13.6112232 52.4979484),1004,Mahlsdorf,Marzahn-Hellersdorf,11010010,20260206_10713
1432,https://www.immowelt.de/expose/d4e5f0fe-ce95-4177-8da4-dbad15ceb5a5,Wohnung zur Miete 1.120 € 2 Zimmer 40 m² 2. Geschoss Hansaviertel Berlin / Mitte 10557,Wohnung,1120.0,2.0,40.0,2,,,10557,no,", 10557 / Mitte",52.5256483,13.3640508,POINT (13.3640508 52.5256483),0102,Moabit,Mitte,11001001,20260206_10714
1434,https://www.immowelt.de/expose/b6e2615e-1978-4e8e-a563-5741a69c8a51,"Studio zur Miete 556 € 1 Zimmer 18,5 m² 2. Geschoss frei ab 06.02.2026 Rathenaustraße Oberschöneweide Berlin 12459",Studio,556.0,1.0,18.5,2,,,12459,no,", 12459 Oberschöneweide Berlin",52.468305,13.5147534,POINT (13.5147534 52.468305),0909,Oberschöneweide,Treptow-Köpenick,11009009,20260206_10715
1435,https://www.immowelt.de/expose/e37dcd70-3ef6-4faf-a4f5-7a027bc34b03,"Wohnung zur Miete 1.463 € 4 Zimmer 92,5 m² 2. Geschoss An der Villa Bolle 9 Köpenick Berlin 12557",Wohnung,1463.0,4.0,92.5,2,,,12557,no,", 12557 Köpenick Berlin",52.4289002,13.5898056,POINT (13.5898056 52.4289002),0910,Köpenick,Treptow-Köpenick,11009009,20260206_10716
1436,https://www.immowelt.de/expose/d4b7e8b5-bc7d-478c-8351-78a5b834cc52,"Wohnung zur Miete 1.470 € 4 Zimmer 92,9 m² 1. Geschoss An der Villa Bolle 9 Köpenick Berlin 12557",Wohnung,1470.0,4.0,92.9,1,,,12557,no,", 12557 Köpenick Berlin",52.4289002,13.5898056,POINT (13.5898056 52.4289002),0910,Köpenick,Treptow-Köpenick,11009009,20260206_10717
1437,https://www.immowelt.de/expose/8275a966-3c4d-4b5e-859d-65f77ba6ed62,"Wohnung zur Miete 1.653 € 4 Zimmer 104,5 m² 2. Geschoss An der Villa Bolle 9 Köpenick Berlin 12557",Wohnung,1653.0,4.0,104.5,2,,,12557,no,", 12557 Köpenick Berlin",52.4289002,13.5898056,POINT (13.5898056 52.4289002),0910,Köpenick,Treptow-Köpenick,11009009,20260206_10718
1438,https://www.immowelt.de/expose/e62254c8-dfd4-486b-9b20-b2e79b27fde8,Wohnung zur Miete 1.295 € 2 Zimmer 62 m² 2. Geschoss Alsterweg 46c Lichterfelde Berlin 14167,Wohnung,1295.0,2.0,62.0,2,,,14167,no,", 14167 Lichterfelde Berlin",52.4215785,13.2788336,POINT (13.2788336 52.4215785),0602,Lichterfelde,Steglitz-Zehlendorf,11006006,20260206_10719
1439,https://www.immowelt.de/expose/6ba97732-4ec2-4f3a-ae86-dc6974901f0c,"Wohnung zur Miete 1.679 € 4 Zimmer 104,5 m² 3. Geschoss An der Villa Bolle 5A Köpenick Berlin 12557",Wohnung,1679.0,4.0,104.5,3,,,12557,no,", 12557 Köpenick Berlin",52.4289002,13.5898056,POINT (13.5898056 52.4289002),0910,Köpenick,Treptow-Köpenick,11009009,20260206_10720
1440,https://www.immowelt.de/expose/c45cc2ae-f2b0-4920-abda-40c6b5f799d0,"Wohnung zur Miete 1.676 € 4 Zimmer 104,3 m² 1. Geschoss An der Villa Bolle 5A Köpenick Berlin 12557",Wohnung,1676.0,4.0,104.3,1,,,12557,no,", 12557 Köpenick Berlin",52.4289002,13.5898056,POINT (13.5898056 52.4289002),0910,Köpenick,Treptow-Köpenick,11009009,20260206_10721
1441,https://www.immowelt.de/expose/5c1b457d-24e9-4d57-94ab-d7b6409a9add,"Wohnung zur Miete 1.539 € 4 Zimmer 92,9 m² 2. Geschoss An der Villa Bolle 5A Köpenick Berlin 12557",Wohnung,1539.0,4.0,92.9,2,,,12557,no,", 12557 Köpenick Berlin",52.4289002,13.5898056,POINT (13.5898056 52.4289002),0910,Köpenick,Treptow-Köpenick,11009009,20260206_10722
