theater_id,name,name_key,place_type,operator,opening_hours,wheelchair,screen,website,phone,email,addr_full,addr_street,addr_housenumber,addr_postcode,addr_city,addr_country,theatre_tags,theatre_category,district_id,district,neighborhood_id,longitude,latitude,last_updated
thb_1b7bc0b0f04b,Thalia Kino,thalia,cinema,<NA>,<NA>,no,,https://www.thalia-berlin.de/,+49307743440,info@thalia-berlin.de,Kaiser-Wilhelm-Straße 71a 12247 Berlin,Kaiser-Wilhelm-Straße,71a,12247,Berlin,DE,,,11006006,Steglitz-Zehlendorf,0603,13.34493997275318,52.43500502233658,2025-10-12T23:39:15+02:00
thb_3d42482afb56,Theater Ost,ost,theatre,Theater OST,<NA>,,,https://www.theater-ost.de/,+493023934579,kontakt@theater-ost.de,Moriz-Seeler-Straße 1 12489 Berlin,Moriz-Seeler-Straße,1,12489,Berlin,DE,,,11009009,Treptow-Köpenick,0907,13.539177016771914,52.43362794272124,2025-10-12T23:39:15+02:00
thb_de7cf48c7ef2,CineStar,cinestar,cinema,<NA>,"Mo-Fr ""15 Minuten vor dem ersten Filmstart""; Sa-Su ""30 Minuten vor dem ersten Filmstart""",yes,,,,,Elsenstraße 115 - 116 12435 Berlin,Elsenstraße,115 - 116,12435,Berlin,DE,,,11009009,Treptow-Köpenick,0901,13.458688268374203,52.4919355096245,2025-10-12T23:39:15+02:00
thb_a6b918aace8e,CineMotion,cinemotion,cinema,<NA>,<NA>,yes,,https://cinemotion-kino.de/berlin/,+493096243100,,Wartenberger Straße 174 13051 Berlin,Wartenberger Straße,174,13051,Berlin,DE,,,11011011,Lichtenberg,1109,13.50891181929724,52.56618520924997,2025-10-12T23:39:15+02:00
thb_31e01d31bde1,Kinder-Zirkus Cabuwazi,kinder-zirkus-cabuwazi,theatre,<NA>,<NA>,,,http://www.cabuwazi.de/Standorte/Altglienicke.php,,,Venusstraße 90 12524 Berlin,Venusstraße,90,12524,Berlin,DE,circus,circus,11009009,Treptow-Köpenick,0906,13.532683234393401,52.40393401598455,2025-10-12T23:39:15+02:00
thb_c1c64fa50845,Café Theater Schalotte,café-schalotte,theatre,Café Theater Schalotte,<NA>,no,,http://www.schalotte.de/,+49303411485,info@schalotte.de,Behaimstraße 22 10585 Berlin,Behaimstraße,22,10585,Berlin,DE,,,11004004,Charlottenburg-Wilmersdorf,0401,13.303363449617502,52.516665752387496,2025-10-12T23:39:15+02:00
thb_cb942bc2df22,Madi – Zelt der Sinne,madi-zelt-der-sinne,theatre,<NA>,<NA>,no,,https://www.madi-zelt.de/,,,1 13507 Berlin,,1,13507,Berlin,DE,,,11012012,Reinickendorf,1202,13.293519134531591,52.57563513414692,2025-10-12T23:39:15+02:00
thb_a6992589e7fa,Freiluftkino Hasenheide,freiluftkino-hasenheide,cinema,<NA>,May-Sep sunset+,limited,,https://www.freiluftkino-hasenheide.de/,+49302834603,,,Volkspark Hasenheide,,10178,Berlin,DE,,,11008008,Neukölln,0801,13.416398313413792,52.483617318248925,2025-10-12T23:39:15+02:00
thb_b665247823d8,Konzerthaus Berlin,konzerthaus-berlin,theatre,<NA>,<NA>,yes,,https://www.konzerthaus.de/,+4930203092101,ticket@konzerthaus.de,3 10117 Berlin,,3,10117,Berlin,DE,concert_hall; philharmonic,concert_hall,11001001,Mitte,0101,13.391815884113626,52.513584024498265,2025-10-12T23:39:15+02:00
thb_cf090653ee4f,Sommerbühne,sommerbühne,theatre,<NA>,<NA>,,,,,,,,,,Berlin,DE,open_air,open_air,11007007,Tempelhof-Schöneberg,0703,13.381357143324978,52.45365203894218,2025-10-12T23:39:15+02:00
thb_e555e441e081,Theatersaal,theatersaal,theatre,<NA>,<NA>,,,,,,,,,,Berlin,DE,,,11007007,Tempelhof-Schöneberg,0703,13.381072050928644,52.45391844273409,2025-10-12T23:39:15+02:00
thb_689df4659585,Max-Taut-Aula,max-taut-aula,theatre,<NA>,<NA>,yes,,,,,Fischerstraße,Fischerstraße,,,Berlin,DE,,,11011011,Lichtenberg,1112,13.486251362336729,52.50122619272546,2025-10-12T23:39:15+02:00
thb_66b9a34de585,Tipi am Kanzleramt,tipi-am-kanzleramt,theatre,Bar jeder Vernunft Veranstaltungs-Organisations-GmbH,<NA>,yes,,https://www.tipi-am-kanzleramt.de/,,,Große Querallee 10557,Große Querallee,,10557,Berlin,DE,,,11001001,Mitte,0104,13.367164169515892,52.51844452093625,2025-10-12T23:39:15+02:00
thb_8e6e949e4999,Kino Union,union,cinema,<NA>,Th-Tu 12:30-24:00+; We 09:30-24:00+,yes,,https://www.kino-union.de/,+493065013141,,,,,,Berlin,DE,,,11009009,Treptow-Köpenick,0911,13.62591097482147,52.45631137148213,2025-10-12T23:39:15+02:00
thb_54fc16fe6809,Kino Union,union,cinema,<NA>,Th-Tu 12:30-24:00+; We 09:30-24:00+,yes,,https://www.kino-union.de/,+493065013141,,,Levetzowstraße 3-,5,10555,Berlin,DE,,,11009009,Treptow-Köpenick,0911,13.62591097482147,52.45631137148213,2025-10-12T23:39:15+02:00
thb_45845ac2e145,Kino Union,union,cinema,<NA>,Th-Tu 12:30-24:00+; We 09:30-24:00+,yes,,https://www.kino-union.de/,+493065013141,,,Kienitzer Straße,85,12053,Berlin,DE,,,11009009,Treptow-Köpenick,0911,13.62591097482147,52.45631137148213,2025-10-12T23:39:15+02:00
thb_1aefdd118cf0,Kammermusiksaal,kammermusiksaal,theatre,<NA>,<NA>,yes,,,,,,,,,Berlin,DE,concert_hall; chamber_music,concert_hall,11001001,Mitte,0104,13.368994764789985,52.509350232599054,2025-10-12T23:39:15+02:00
thb_9e3dbe54707d,Freiluftkino Friedrichshagen,freiluftkino-friedrichshagen,cinema,<NA>,<NA>,limited,,,,,12587 Berlin,,,12587,Berlin,DE,,,11009009,Treptow-Köpenick,0911,13.623800281236827,52.4596054819508,2025-10-12T23:39:15+02:00
thb_af0e1b19417c,Freilichtbühne,freilichtbühne,theatre,<NA>,<NA>,,,,,,,,,,Berlin,DE,,,11011011,Lichtenberg,1101,13.531442158374272,52.500080635331685,2025-10-12T23:39:15+02:00
thb_45fdc562292f,Astrid-Lindgren-Bühne,astrid-lindgren-bühne,theatre,<NA>,<NA>,yes,,,,,,,,,Berlin,DE,,,11009009,Treptow-Köpenick,0909,13.549002880837117,52.461043848183,2025-10-12T23:39:15+02:00
thb_74bead794a82,Freilichtbühne Spandau,freilichtbühne-spandau,theatre,<NA>,<NA>,yes,,https://kulturhaus-spandau.de/,,,,,,,Berlin,DE,,,11005005,Spandau,0502,13.216778316807622,52.53985416421089,2025-10-12T23:39:15+02:00
thb_9884ef0a60fd,Schillertheater,schillertheater,theatre,<NA>,<NA>,yes,,https://www.komische-oper-berlin.de/planen/spielorte/schillertheater/,,,Bismarckstraße 110 10625 Berlin,Bismarckstraße,110,10625,Berlin,DE,stage,stage,11004004,Charlottenburg-Wilmersdorf,0401,13.318706664422315,52.51162904741165,2025-10-12T23:39:15+02:00
thb_c6974e8e4c1f,Berliner Ensemble,berliner-ensemble,theatre,<NA>,<NA>,limited,,http://www.berliner-ensemble.de/,+493028408153,,Bertolt-Brecht-Platz 1 10117 Berlin,Bertolt-Brecht-Platz,1,10117,Berlin,DE,,,11001001,Mitte,0101,13.385618738723615,52.52217057760625,2025-10-12T23:39:15+02:00
thb_53838f24d15a,Freilichtbühne,freilichtbühne,theatre,<NA>,<NA>,no,,,,,,,,,Berlin,DE,,,11011011,Lichtenberg,1103,13.477455101286749,52.517686043606275,2025-10-12T23:39:15+02:00
thb_2b8dd6c9c9d3,Arena,arena,theatre,<NA>,<NA>,yes,,,,,,,,,Berlin,DE,,,11010010,Marzahn-Hellersdorf,1001,13.571527648370875,52.53873068088667,2025-10-12T23:39:15+02:00
thb_6a30166f72a9,Biesdorfer Parkbühne,biesdorfer-parkbühne,theatre,<NA>,<NA>,no,,https://www.biesdorfer-parkbuehne.de/,,,Nordpromenade 5 12683 Berlin,Nordpromenade,5,12683,Berlin,DE,,,11010010,Marzahn-Hellersdorf,1002,13.559126787706232,52.51172063969167,2025-10-12T23:39:15+02:00
thb_e66567d6d9c5,Kinder- und Jugendzirkus Cabuwazi Tempelhof - Der Kulturflughafen,kinder--und-jugendzirkus-cabuwazi-tempelhof---der-kulturflughafen,theatre,GrenzKultur gemeinnützige GmbH,<NA>,yes,,http://www.cabuwazi.de/Standorte/Tempelhof.php,+49309599990,ylva.queisser@cabuwazi.de,Columbiadamm 84 10965 Berlin,Columbiadamm,84,10965,Berlin,DE,circus,circus,11007007,Tempelhof-Schöneberg,0703,13.401752466932846,52.48196041370343,2025-10-12T23:39:15+02:00
thb_4a5f6775ded8,Freilicht Klassenzimmer,freilicht-klassenzimmer,theatre,<NA>,<NA>,,,,,,,,,,Berlin,DE,,,11006006,Steglitz-Zehlendorf,0605,13.290628798898355,52.459448817842116,2025-10-12T23:39:15+02:00
thb_0b7d60daf678,Juxirkus,juxirkus,theatre,<NA>,<NA>,yes,,https://www.juxirkus.de/,,,,,,,Berlin,DE,circus,circus,11007007,Tempelhof-Schöneberg,0701,13.348080006711086,52.49469894690029,2025-10-12T23:39:15+02:00
thb_3ec09bd40855,Cabuwazi,cabuwazi,theatre,Grenzkultur gGmbH,<NA>,,,https://cabuwazi.de/,+493060969563,buero.treptow@cabuwazi.de,Bouchéstraße 74 12435 Berlin,Bouchéstraße,74,12435,Berlin,DE,circus,circus,11009009,Treptow-Köpenick,0901,13.44817032072963,52.48936505488904,2025-10-12T23:39:15+02:00
thb_488eef9868fd,Kinderzirkus Aron,kinderzirkus-aron,theatre,<NA>,<NA>,,,https://www.kinderzirkus-aron.de/,,,,,,,Berlin,DE,circus,circus,11009009,Treptow-Köpenick,0911,13.616609993685707,52.45667535804086,2025-10-12T23:39:15+02:00
thb_545241c8cf31,Grüne Bühne,grüne-bühne,theatre,<NA>,<NA>,yes,,https://www.gruene-buehne.berlin/,,,Luckenwalder Straße 5 12629 Berlin,Luckenwalder Straße,5,12629,Berlin,DE,,,11010010,Marzahn-Hellersdorf,1005,13.589510626115644,52.54367852597351,2025-10-12T23:39:15+02:00
thb_a5f478c73f85,Freiluftkino Friedrichshain,freiluftkino-friedrichshain,cinema,<NA>,<NA>,yes,1.0,https://freiluftkino-friedrichshain.de/,,,,Volkspark Friedrichshain / Landsberger Allee,15,10249,Berlin,DE,,,11002002,Friedrichshain-Kreuzberg,0201,13.435557958471076,52.52530774666248,2025-10-12T23:39:15+02:00
thb_29c98d44a1bf,Erlebniscircus Neukölln,erlebniscircus-neukölln,theatre,ErlebnisCircus e.V.,<NA>,,,http://www.erlebniscircus-ev.de/,+493063227432,info@erlebniscircus-ev.de,,,,,Berlin,DE,circus,circus,11008008,Neukölln,0802,13.439045640392704,52.43803702398122,2025-10-12T23:39:15+02:00
thb_cbcf8e2e7421,Zirkus Mond,zirkus-mond,theatre,Max Mohr,<NA>,,,https://zirkusmond.de/,+4915770280810,zirkusmond@posteo.de,Lilli-Henoch-Straße Berlin,Lilli-Henoch-Straße,,,Berlin,DE,circus; variety,circus,11003003,Pankow,0301,13.432500433400511,52.542281641466914,2025-10-12T23:39:15+02:00
thb_a99ca9e3b894,Shakespeare Company Berlin,shakespeare-company-berlin,theatre,Shakespeare Company Berlin e.V.,<NA>,,,https://shakespeare-company.de/,,info@shakespeare-company.de,Munsterdamm 80 12169 Berlin,Munsterdamm,80,12169,Berlin,DE,drama,drama,11006006,Steglitz-Zehlendorf,0601,13.349837124507781,52.45650912442611,2025-10-12T23:39:15+02:00
